#{"t_start": 1786032094.7954583, "env_id": "rendezvous-v1"}
r,l,t
-0.514813,30,12482.410899
-0.35832,30,12482.643291
-0.40493,30,12482.873535
-0.373978,30,12483.110783
-0.59546,30,12483.345527
-0.326387,30,12483.582609
-0.457502,30,12483.818273
-1.321102,30,12484.048222
-0.519775,30,12484.288094
-0.676278,30,12484.528456
-1.556469,30,12484.764707
-1.091115,30,12484.999071
-0.442852,30,12485.232292
-0.498259,30,12485.45999
-0.726478,30,12485.695473
-0.422316,30,12485.927746
-0.359225,30,12486.162142
-0.358107,30,12486.390637
-0.395589,30,12486.623328
-0.376234,30,12486.861578
-0.400708,30,12487.12323
-0.355546,30,12487.355437
-0.341941,30,12487.58687
-0.394908,30,12487.822715
-0.3365,30,12488.069815
-0.312977,30,12488.303116
-0.373583,30,12488.530354
-0.390972,30,12488.763117
-0.471698,30,12488.993759
-0.297182,30,12489.22257
-0.421093,30,12489.447667
-0.474797,30,12489.676389
-0.380596,30,12489.918324
-0.432466,30,12490.151549
-0.552595,30,12490.387132
-0.398609,30,12490.623529
-0.417634,30,12490.86199
-0.414522,30,12491.092749
-0.526357,30,12491.324379
-0.401124,30,12491.564111
-0.36311,30,12491.79658
-0.617396,30,12492.026299
-0.543941,30,12492.263879
-0.40654,30,12492.498507
-0.413704,30,12492.795145
-0.399514,30,12493.031163
-0.602017,30,12493.269911
-0.605895,30,12493.501862
-0.593981,30,12493.740178
-0.504102,30,12493.972157
-0.372834,30,12494.211429
-0.614482,30,12494.446107
-0.632466,30,12494.675558
-0.337211,30,12494.912439
-0.341344,30,12495.14322
-0.439469,30,12495.383472
-0.519764,30,12495.621345
-0.48138,30,12495.857559
-0.412369,30,12496.093891
-0.345452,30,12496.333263
-0.363393,30,12496.565564
-0.454977,30,12496.793959
-0.474814,30,12497.021974
-0.313471,30,12497.251821
-0.440856,30,12497.484094
-0.458712,30,12497.715863
-0.671737,30,12497.946323
-0.404933,30,12498.18109
-0.470002,30,12498.411511
-0.325869,30,12498.643543
-0.638529,30,12498.874815
-0.342391,30,12499.106263
-0.631998,30,12499.34294
-0.386668,30,12499.580918
-0.537977,30,12499.814207
-0.472486,30,12500.043816
-0.624379,30,12500.293913
-0.502673,30,12500.537354
-0.68507,30,12500.775066
-0.450486,30,12501.009466
-0.383454,30,12501.245217
-0.424245,30,12501.480914
-0.379504,30,12501.711592
-0.412633,30,12502.919955
-0.356926,30,12503.148923
-0.269263,30,12503.382527
-0.544986,30,12503.614427
-0.389096,30,12503.855969
-0.331355,30,12504.084763
-0.507457,30,12504.318443
-0.41752,30,12504.559222
-0.466504,30,12504.789024
-0.571369,30,12505.020792
-0.41731,30,12505.258443
-0.392688,30,12505.485179
-0.475285,30,12505.721847
-0.626115,30,12505.951661
-0.345617,30,12506.179093
-0.358042,30,12506.415017
-0.35318,30,12506.647861
-0.264444,30,12506.882617
-0.353442,30,12507.11286
-0.479655,30,12507.343575
-0.340502,30,12507.58773
-0.613635,30,12507.823187
-1.344524,30,12508.05791
-0.309332,30,12508.285802
-0.361543,30,12508.514529
-0.450001,30,12508.750909
-0.47959,30,12508.982604
-0.545546,30,12509.21143
-0.460487,30,12509.440763
-0.46101,30,12509.672032
-1.16483,30,12509.906159
-0.532549,30,12510.148806
-0.639291,30,12510.38027
-0.427942,30,12510.6187
-0.390438,30,12510.854425
-0.997304,30,12511.087759
-0.433684,30,12511.316548
-0.402948,30,12511.548457
-0.488434,30,12511.786425
-0.343652,30,12512.022354
-0.306141,30,12512.250177
-0.367239,30,12512.481923
-0.5147,30,12512.71787
-0.387251,30,12512.950562
-0.380771,30,12513.182778
-0.53399,30,12513.413455
-0.574268,30,12513.647226
-0.870436,30,12513.881174
-0.544735,30,12514.111547
-3.569616,30,12514.345949
-0.606881,30,12514.604231
-0.490461,30,12514.834068
-0.513254,30,12515.075067
-0.459897,30,12515.308341
-0.487297,30,12515.545306
-0.343469,30,12515.779098
-0.590738,30,12516.006305
-0.408688,30,12516.248593
-0.508647,30,12516.481956
-0.542136,30,12516.715145
-0.654727,30,12516.947328
-0.355803,30,12517.178349
-0.506296,30,12517.408068
-1.12126,30,12517.636328
-0.519877,30,12517.873152
-0.531511,30,12518.102086
-0.385087,30,12518.335983
-0.463473,30,12518.57085
-0.418084,30,12518.80431
-0.401171,30,12519.034041
-0.345168,30,12519.267696
-10.107072,30,12519.498906
-0.535263,30,12519.731106
-0.565562,30,12519.963472
-0.39578,30,12520.200072
-0.598809,30,12520.436505
-0.494332,30,12520.666862
-0.618652,30,12520.908729
-0.435341,30,12521.138429
-0.375696,30,12521.37772
-0.39611,30,12521.616752
-0.592626,30,12521.850875
-0.606764,30,12522.081883
-0.52461,30,12522.311269
-0.273091,30,12522.54998
-0.652051,30,12522.78533
-0.363454,30,12523.01681
-0.616773,30,12523.248835
-0.40315,30,12523.478606
-0.369236,30,12523.710276
-0.54274,30,12523.936631
-0.483486,30,12524.168908
-0.523974,30,12524.404868
-0.587981,30,12524.638902
-1.222347,30,12524.870217
-0.478524,30,12525.102145
-1.053331,30,12525.328578
-2.118973,30,12525.562073
-0.393872,30,12525.796013
-0.650142,30,12526.030639
-2.652371,30,12526.267632
-1.526616,30,12526.510856
-0.358063,30,12526.749948
-0.578016,30,12526.978512
-0.35946,30,12527.210956
-0.623908,30,12527.445366
-0.528707,30,12527.702682
-0.572041,30,12527.935523
-0.608991,30,12528.169482
-0.59933,30,12528.398057
-0.427646,30,12528.629472
-0.485062,30,12528.872638
-0.592103,30,12529.101476
-0.457375,30,12529.345705
-0.489236,30,12529.579441
-0.488343,30,12529.814879
-0.367233,30,12530.054606
-0.458694,30,12530.283469
-0.514144,30,12530.517896
-0.404977,30,12530.761045
-0.474069,30,12530.993488
-0.505636,30,12531.229961
-0.365322,30,12531.467146
-0.356634,30,12531.70566
-0.552156,30,12531.93537
-0.471456,30,12532.175602
-0.449878,30,12532.404183
-0.537575,30,12532.642201
-0.449596,30,12532.880366
-1.919866,30,12533.1101
-0.393817,30,12533.345763
-0.302871,30,12533.581336
-0.406125,30,12533.81247
-0.309899,30,12534.044155
-0.447015,30,12534.27843
-0.256975,30,12534.523339
-0.436169,30,12534.749264
-0.349385,30,12534.985781
-0.447177,30,12535.209299
-0.357417,30,12535.437159
-0.485322,30,12535.67439
-0.302288,30,12535.910943
-0.373742,30,12536.143763
-0.264398,30,12536.376112
-0.440183,30,12536.609647
-0.521714,30,12536.840644
-0.483776,30,12537.07002
-0.463878,30,12537.304457
-0.534226,30,12537.534517
-0.445863,30,12537.763822
-0.553088,30,12537.999702
-0.499501,30,12538.228403
-1.028815,30,12538.462213
-0.479316,30,12538.701035
-0.488961,30,12538.930795
-0.44972,30,12539.170002
-0.439409,30,12539.400832
-0.446807,30,12539.629268
-0.465981,30,12539.86119
-0.549106,30,12540.09246
-0.321911,30,12540.325088
-0.431931,30,12540.559467
-0.461254,30,12540.810245
-0.490117,30,12541.047621
-0.419555,30,12541.278841
-0.39318,30,12541.509705
-0.395352,30,12541.747085
-0.547315,30,12541.979086
-0.555478,30,12542.211308
-0.446299,30,12542.440542
-0.406183,30,12542.675274
-4.80186,30,12542.911383
-0.456594,30,12543.144089
-0.41548,30,12543.374876
-0.421819,30,12543.608733
-1.031676,30,12543.846553
-0.485911,30,12544.077487
-1.42839,30,12544.311035
-0.456754,30,12544.539488
-0.5559,30,12544.767402
-14.089418,30,12545.00137
-1.439061,30,12545.231886
-3.109508,30,12545.465784
-5.75025,30,12545.696951
-9.531628,30,12545.927627
-0.528993,30,12546.156039
-0.49027,30,12546.390941
-2.320159,30,12546.616255
-4.892485,30,12546.846859
-4.630418,30,12547.079331
-1.351569,30,12547.310383
-0.588383,30,12547.541831
-0.534174,30,12547.777258
-0.472082,30,12548.009495
-3.588915,30,12548.242089
-2.220462,30,12548.467343
-0.4601,30,12548.698918
-0.456585,30,12548.933478
-1.079661,30,12549.169144
-1.472664,30,12549.398534
-0.722837,30,12549.634156
-0.565095,30,12549.868829
-0.469549,30,12550.106367
-0.459175,30,12550.339442
-0.437064,30,12550.575134
-0.378626,30,12550.815917
-0.393039,30,12551.054127
-0.496963,30,12551.282936
-0.546574,30,12551.51867
-0.544794,30,12551.754102
-0.34032,30,12551.986906
-0.27517,30,12552.224524
-0.360873,30,12552.455043
-0.28747,30,12552.690811
-0.383319,30,12552.927068
-0.298658,30,12553.163324
-0.446262,30,12553.405823
-0.454254,30,12553.640997
-0.385248,30,12553.897349
-0.400834,30,12554.127112
-0.37902,30,12554.36857
-0.472135,30,12554.598868
-0.362961,30,12554.829525
-0.442726,30,12555.064772
-0.450943,30,12555.297544
-0.487525,30,12555.524872
-0.429564,30,12555.752632
-0.345852,30,12555.981385
-0.456075,30,12556.214114
-0.370994,30,12556.449172
-0.289846,30,12556.684682
-0.526283,30,12556.91999
-0.442683,30,12557.256442
-0.362697,30,12557.497165
-0.400084,30,12557.724853
-0.307243,30,12557.954663
-0.297001,30,12558.18158
-0.320492,30,12558.410373
-0.388521,30,12558.642194
-0.382306,30,12558.87654
-0.342984,30,12559.110662
-0.387113,30,12559.338106
-0.418146,30,12559.568339
-0.2409,30,12559.798155
-0.318206,30,12560.027298
-0.33262,30,12560.264956
-0.332475,30,12560.504885
-0.383373,30,12560.738243
-0.384301,30,12560.969417
-0.276469,30,12561.199954
-0.311452,30,12561.435168
-0.380034,30,12561.668871
-0.260478,30,12561.900063
-0.336507,30,12562.130879
-0.349204,30,12562.360392
-0.28928,30,12562.594396
-0.368386,30,12562.827927
-0.290396,30,12563.059896
-0.35822,30,12563.292086
-0.488004,30,12563.530107
-0.439053,30,12563.760872
-0.363009,30,12563.992216
-0.33086,30,12564.233717
-0.366745,30,12564.464992
-0.336897,30,12564.698201
-0.326234,30,12564.930987
-0.362639,30,12565.163673
-0.451369,30,12565.404703
-0.317298,30,12565.638741
-0.379599,30,12565.868537
-0.34783,30,12566.098862
-0.323396,30,12566.332514
-0.363713,30,12566.562041
-0.345608,30,12566.808325
-0.37126,30,12567.043888
-0.355863,30,12567.275744
-0.32346,30,12567.504277
-0.279666,30,12567.735254
-0.342319,30,12567.971232
-0.291899,30,12568.207646
-0.439796,30,12568.43964
-0.422011,30,12568.672488
-0.389476,30,12568.904045
-0.396846,30,12569.134366
-0.193314,30,12569.376027
-0.230137,30,12569.616365
-0.399369,30,12569.85285
-0.293652,30,12570.089713
-0.31971,30,12570.319811
-0.342397,30,12570.549444
-0.220272,30,12570.778229
-0.315211,30,12571.012557
-0.30684,30,12571.247506
-0.378764,30,12571.479458
-0.393591,30,12571.722554
-0.343376,30,12571.955518
-0.308916,30,12572.190608
-0.37828,30,12572.426003
-0.329073,30,12572.659668
-0.376018,30,12572.903658
-0.351279,30,12573.141927
-0.381085,30,12573.378887
-0.304406,30,12573.608661
-0.278754,30,12573.842041
-0.350168,30,12574.073203
-0.276456,30,12574.306144
-0.398269,30,12574.544412
-0.375673,30,12574.778143
-0.397105,30,12575.004194
-0.307187,30,12575.247498
-0.312942,30,12575.483798
-0.282411,30,12575.712038
-0.2404,30,12575.944211
-0.437298,30,12576.176242
-0.341232,30,12576.405937
-0.249613,30,12576.638166
-0.264458,30,12576.86948
-0.375591,30,12577.103888
-0.307388,30,12577.3357
-0.271941,30,12577.56462
-0.236997,30,12577.793293
-0.384025,30,12578.021366
-0.258004,30,12578.253561
-0.307276,30,12578.492354
-0.329709,30,12578.718037
-0.309113,30,12578.955204
-0.343032,30,12579.186458
-0.383925,30,12579.417176
-0.274231,30,12579.65613
-0.283064,30,12579.915526
-0.320354,30,12580.14855
-0.462063,30,12580.382638
-0.330292,30,12580.612253
-0.261788,30,12580.845258
-0.282583,30,12581.074083
-0.399324,30,12581.306984
-0.362012,30,12581.547662
-0.415892,30,12581.782417
-0.3143,30,12582.016253
-0.337831,30,12582.254954
-0.431928,30,12582.493661
-0.486087,30,12582.736999
-0.35705,30,12582.968668
-0.282475,30,12583.20238
-0.391867,30,12583.440053
-0.432648,30,12583.676067
-0.262955,30,12583.906278
-0.300857,30,12584.143304
-0.316862,30,12584.379253
-0.35522,30,12584.615736
-0.342594,30,12584.846205
-0.263888,30,12585.083053
-0.242563,30,12585.315386
-0.275577,30,12585.551199
-0.251923,30,12585.781439
-0.320302,30,12586.010201
-0.269391,30,12586.246845
-0.263885,30,12586.482021
-0.350648,30,12586.715259
-0.374611,30,12586.949599
-0.474494,30,12587.189122
-0.337878,30,12587.4224
-0.378527,30,12587.653947
-0.262463,30,12587.889078
-0.287225,30,12588.121502
-0.404149,30,12588.352953
-0.461527,30,12588.584058
-0.397289,30,12588.821337
-0.347176,30,12589.054803
-0.267398,30,12589.285994
-0.286713,30,12589.520786
-0.320765,30,12589.753927
-0.249252,30,12589.984849
-0.308902,30,12590.217609
-0.39149,30,12590.454987
-0.283641,30,12590.685982
-0.311102,30,12590.925483
-0.298847,30,12591.161251
-0.295167,30,12591.398581
-0.231214,30,12591.634134
-0.305491,30,12591.870432
-0.266995,30,12592.101541
-0.272608,30,12592.338032
-0.273928,30,12592.566685
-0.277733,30,12592.801422
-0.286425,30,12593.059952
-0.280902,30,12593.297832
-0.389447,30,12593.532858
-0.353762,30,12593.764874
-0.281381,30,12594.000974
-0.242956,30,12594.237267
-0.361068,30,12594.471033
-0.325813,30,12594.704076
-0.322156,30,12594.930884
-0.371508,30,12595.164762
-0.337709,30,12595.398476
-0.381695,30,12595.626702
-0.340728,30,12595.852021
-0.327564,30,12596.085214
-0.506489,30,12596.310668
-0.395626,30,12597.48271
-0.319376,30,12597.709956
-0.421602,30,12597.940258
-0.289707,30,12598.174397
-0.411504,30,12598.402876
-0.273707,30,12598.636582
-0.301677,30,12598.869838
-0.259753,30,12599.099494
-0.284441,30,12599.336273
-0.262634,30,12599.579409
-0.271796,30,12599.815159
-0.344991,30,12600.043892
-0.300983,30,12600.276213
-0.26865,30,12600.509886
-0.21044,30,12600.741817
-0.252545,30,12600.97842
-0.31388,30,12601.216044
-0.289173,30,12601.445063
-0.251919,30,12601.678551
-0.295009,30,12601.909479
-0.231169,30,12602.141781
-0.325844,30,12602.371707
-0.248976,30,12602.598643
-0.27626,30,12602.833892
-0.243902,30,12603.066334
-0.274837,30,12603.302752
-0.263005,30,12603.533485
-0.29661,30,12603.772632
-0.316587,30,12604.00417
-0.290227,30,12604.234207
-0.203611,30,12604.465208
-0.258527,30,12604.695308
-0.331415,30,12604.921285
-0.374884,30,12605.154787
-0.351295,30,12605.383319
-0.269431,30,12605.608084
-0.384502,30,12605.837019
-0.398592,30,12606.07082
-0.386116,30,12606.301061
-0.387137,30,12606.530563
-0.334025,30,12606.764477
-0.366969,30,12607.012688
-0.420565,30,12607.256122
-0.387383,30,12607.485775
-0.361366,30,12607.721693
-0.275725,30,12607.950618
-0.313565,30,12608.190404
-0.35643,30,12608.430845
-0.34182,30,12608.659871
-0.315685,30,12608.889033
-0.525277,30,12609.123735
-0.312153,30,12609.351606
-0.246739,30,12609.590467
-0.30673,30,12609.831316
-0.441589,30,12610.064888
-0.326515,30,12610.297191
-0.351154,30,12610.527629
-0.346547,30,12610.755639
-0.302277,30,12610.992589
-0.375558,30,12611.234264
-0.314927,30,12611.47384
-0.376321,30,12611.711203
-0.328974,30,12611.945889
-0.364892,30,12612.190961
-0.362656,30,12612.427524
-0.399555,30,12612.663409
-0.415668,30,12612.899611
-0.39616,30,12613.130042
-0.432763,30,12613.360567
-0.434924,30,12613.595556
-0.429228,30,12613.829723
-0.423095,30,12614.064099
-0.424809,30,12614.300289
-0.367393,30,12614.530203
-0.407567,30,12614.772903
-0.39604,30,12615.00431
-0.354735,30,12615.234077
-0.353302,30,12615.46296
-0.525763,30,12615.701691
-0.351322,30,12615.93022
-0.387406,30,12616.161618
-0.373473,30,12616.389445
-0.387486,30,12616.616235
-0.354088,30,12616.847707
-0.33599,30,12617.091649
-0.319443,30,12617.318096
-0.360755,30,12617.552435
-0.353784,30,12617.780637
-0.347384,30,12618.013316
-0.329504,30,12618.245342
-0.404732,30,12618.477713
-0.974538,30,12618.707754
-0.361721,30,12618.941194
-0.421792,30,12619.180673
-0.430298,30,12619.410873
-0.387741,30,12619.64559
-0.889606,30,12619.878063
-0.477636,30,12620.136626
-0.353455,30,12620.36529
-0.334878,30,12620.595546
-0.367704,30,12620.830543
-0.390463,30,12621.062387
-0.428936,30,12621.389336
-0.254098,30,12621.620481
-0.297064,30,12621.856526
-0.380808,30,12622.091142
-0.491738,30,12622.32216
-0.347128,30,12622.549623
-0.430122,30,12622.788248
-0.267555,30,12623.020871
-0.330851,30,12623.253457
-0.29148,30,12623.485327
-0.355426,30,12623.719953
-0.461567,30,12623.947695
-0.370243,30,12624.177153
-0.35419,30,12624.408628
-0.38921,30,12624.637367
-0.468006,30,12624.865906
-0.532977,30,12625.092538
-0.591233,30,12625.330723
-0.446354,30,12625.564922
-0.496577,30,12625.793105
-0.360294,30,12626.0338
-0.394085,30,12626.267808
-0.619109,30,12626.497773
-0.543662,30,12626.732252
-0.463146,30,12626.963114
-0.514539,30,12627.198384
-0.499463,30,12627.445872
-0.40852,30,12627.672414
-0.412281,30,12627.908334
-0.532019,30,12628.138178
-0.393194,30,12628.365406
-0.331741,30,12628.59315
-0.44157,30,12628.823486
-0.350919,30,12629.054753
-0.436629,30,12629.286478
-0.442383,30,12629.521707
-0.47875,30,12629.756212
-0.376152,30,12629.994897
-0.502292,30,12630.223612
-0.403463,30,12630.460314
-0.332337,30,12630.694779
-0.317078,30,12630.923658
-0.443015,30,12631.157189
-0.46136,30,12631.392883
-0.32526,30,12631.622361
-0.259823,30,12631.854083
-0.47896,30,12632.094745
-0.302163,30,12632.324921
-0.31596,30,12632.563403
-0.336442,30,12632.803146
-0.25368,30,12633.034959
-0.336426,30,12633.266878
-0.342723,30,12633.51769
-0.282877,30,12633.749932
-0.496985,30,12633.982612
-0.412981,30,12634.230964
-0.494355,30,12634.466901
-0.366454,30,12634.705233
-0.330017,30,12634.938038
-0.315822,30,12635.170084
-0.341797,30,12635.400672
-0.381273,30,12635.643057
-0.366249,30,12635.873239
-0.405659,30,12636.11214
-0.331185,30,12636.34745
-0.349354,30,12636.581637
-0.399143,30,12636.812556
-0.376974,30,12637.043279
-0.472183,30,12637.271705
-0.35431,30,12637.506386
-0.34105,30,12637.741323
-0.346047,30,12637.976352
-0.48123,30,12638.209706
-0.498942,30,12638.446981
-0.511465,30,12638.678787
-0.356609,30,12638.91324
-0.340974,30,12639.151035
-0.379622,30,12639.383452
-0.313127,30,12639.61316
-0.370623,30,12639.85181
-0.440437,30,12640.089166
-0.372397,30,12640.319374
-0.374917,30,12640.547931
-0.301059,30,12640.77866
-0.509037,30,12641.019826
-0.503075,30,12641.25785
-0.455668,30,12641.485402
-0.274858,30,12641.720771
-0.452311,30,12641.950003
-0.312148,30,12642.179221
-0.248372,30,12642.415932
-0.383154,30,12642.650417
-0.448595,30,12642.883441
-0.354995,30,12643.116812
-0.416887,30,12643.354861
-0.376183,30,12643.593307
-0.516783,30,12643.825006
-0.34679,30,12644.05731
-0.321956,30,12644.292563
-0.335172,30,12644.526785
-0.354141,30,12644.764031
-0.362625,30,12644.99283
-0.435781,30,12645.230266
-0.393004,30,12645.467013
-0.355386,30,12645.697452
-0.363258,30,12645.923177
-0.367249,30,12646.161111
-0.423127,30,12646.393969
-0.379837,30,12646.652477
-0.367398,30,12646.884683
-0.333261,30,12647.117501
-0.506375,30,12647.346714
-0.323343,30,12647.585634
-0.434703,30,12647.81283
-0.405762,30,12648.041624
-0.299816,30,12648.270401
-0.336068,30,12648.507218
-0.366323,30,12648.737918
-1.011523,30,12648.973221
-0.287824,30,12649.212889
-0.310175,30,12649.444215
-0.286041,30,12649.677142
-0.381204,30,12649.905879
-0.35516,30,12650.140301
-0.434327,30,12650.373846
-0.347168,30,12650.602554
-0.394906,30,12650.83956
-0.329235,30,12651.071258
-0.389867,30,12651.308233
-0.297393,30,12651.537067
-0.407078,30,12651.767352
-3.437613,30,12652.001177
-0.368117,30,12652.231086
-0.386738,30,12652.4664
-0.313198,30,12652.699719
-0.359801,30,12652.935997
-0.367956,30,12653.180923
-4.156028,30,12653.412854
-0.37268,30,12653.643648
-0.371336,30,12653.872473
-0.40496,30,12654.108708
-0.376205,30,12654.34397
-0.406615,30,12654.577935
-0.993439,30,12654.811255
-0.392295,30,12655.0381
-0.398011,30,12655.27383
-0.953877,30,12655.502749
-0.800142,30,12655.731642
-0.449795,30,12655.955947
-0.556842,30,12656.185174
-0.401002,30,12656.422003
-0.348779,30,12656.654124
-0.977243,30,12656.886602
-0.294845,30,12657.118062
-0.336923,30,12657.34981
-0.37631,30,12657.578824
-0.331921,30,12657.811869
-0.390413,30,12658.048612
-0.331058,30,12658.285404
-0.385233,30,12658.514724
-0.331834,30,12658.747212
-0.617514,30,12658.982551
-0.268582,30,12659.211868
-0.323591,30,12659.4427
-0.414406,30,12659.702261
-0.433754,30,12659.938468
-0.356392,30,12660.171254
-0.665905,30,12660.401486
-0.374764,30,12660.630868
-0.369946,30,12660.86243
-0.709648,30,12661.096721
-0.37387,30,12661.333369
-0.433275,30,12661.564919
-0.401248,30,12661.794747
-0.501213,30,12662.030479
-0.475182,30,12662.264334
-0.490731,30,12662.498525
-0.484374,30,12662.733459
-0.475646,30,12662.97213
-0.430986,30,12663.205239
-0.426168,30,12663.444769
-0.409702,30,12663.676832
-0.430671,30,12663.905689
-0.339637,30,12664.139761
-0.365237,30,12664.370078
-0.328702,30,12664.60155
-0.362822,30,12664.836486
-0.318738,30,12665.071698
-0.445429,30,12665.303597
-0.364033,30,12665.531391
-0.353748,30,12665.764472
-0.386875,30,12666.002003
-0.349766,30,12666.232397
-0.334955,30,12666.465096
-0.363255,30,12666.701614
-0.33835,30,12666.937552
-0.290351,30,12667.168716
-0.362496,30,12667.402452
-0.371263,30,12667.636003
-0.313414,30,12667.864665
-0.309787,30,12668.100278
-0.434466,30,12668.331237
-0.258501,30,12668.560744
-0.298437,30,12668.798024
-0.344201,30,12669.029202
-0.301719,30,12669.257271
-0.254927,30,12669.49211
-0.309595,30,12669.726031
-0.317773,30,12669.956046
-0.331715,30,12670.191472
-0.337687,30,12670.426082
-0.23632,30,12670.655916
-0.37016,30,12670.886307
-0.421934,30,12671.117131
-0.253513,30,12671.351139
-0.342633,30,12671.584753
-0.288647,30,12671.817955
-0.305416,30,12672.050384
-0.252954,30,12672.280869
-0.419574,30,12672.511692
-0.244212,30,12672.741561
-0.324969,30,12673.000419
-0.227985,30,12673.233156
-0.295255,30,12673.466692
-0.287177,30,12673.703623
-0.297006,30,12673.943468
-0.461205,30,12674.1841
-0.251524,30,12674.423532
-0.340905,30,12674.656001
-0.283217,30,12674.887084
-0.249502,30,12675.124077
-0.344686,30,12675.354007
-0.301503,30,12675.583329
-0.284324,30,12675.818568
-0.288298,30,12676.052764
-0.394585,30,12676.28322
-0.323698,30,12676.517424
-0.275923,30,12676.750757
-0.333393,30,12676.979345
-0.359071,30,12677.207591
-0.397469,30,12677.440714
-0.461905,30,12677.672516
-0.339556,30,12677.903746
-0.267172,30,12678.134977
-0.249411,30,12678.368123
-0.267276,30,12678.59813
-0.324187,30,12678.82881
-0.299217,30,12679.067127
-0.298604,30,12679.299828
-0.406981,30,12679.531654
-0.355694,30,12679.762987
-0.458832,30,12679.993757
-0.359096,30,12680.222508
-0.469894,30,12680.454167
-0.368132,30,12680.687371
-0.383648,30,12680.916151
-0.549049,30,12681.145678
-0.422037,30,12681.377166
-0.361819,30,12681.609513
-0.473497,30,12681.841589
-0.372342,30,12682.079688
-0.364134,30,12682.313824
-0.37107,30,12682.548439
-0.397118,30,12682.780072
-0.306189,30,12683.00944
-0.332727,30,12683.244733
-0.32333,30,12683.477959
-0.324235,30,12683.714808
-0.343341,30,12683.949822
-0.399433,30,12684.187581
-0.356089,30,12684.429373
-0.336179,30,12684.663041
-0.367115,30,12684.898369
-0.41587,30,12685.134117
-0.371402,30,12685.364378
-0.344489,30,12685.594566
-0.360166,30,12685.829529
-0.375371,30,12686.087885
-0.350454,30,12686.319158
-0.374482,30,12686.550838
-0.346961,30,12686.787682
-0.282906,30,12687.017246
-0.317747,30,12687.332245
-0.385492,30,12687.570474
-0.400437,30,12687.806247
-0.363802,30,12688.042064
-0.298799,30,12688.272449
-0.371674,30,12688.498277
-0.380676,30,12688.739015
-0.423703,30,12688.966363
-0.367215,30,12689.201381
-0.39061,30,12689.434139
-0.431889,30,12689.662031
-0.34292,30,12689.890018
-0.472522,30,12690.122374
-0.374535,30,12690.350086
-0.497116,30,12690.585893
-0.430062,30,12690.817624
-0.368735,30,12692.032223
-0.395818,30,12692.269147
-0.478433,30,12692.502324
-0.381922,30,12692.737674
-0.380038,30,12692.971045
-0.523164,30,12693.206544
-0.478852,30,12693.436001
-0.405117,30,12693.664511
-0.3535,30,12693.896401
-0.330731,30,12694.129831
-0.42664,30,12694.362153
-0.355283,30,12694.592947
-0.377347,30,12694.827745
-0.343231,30,12695.068808
-0.338733,30,12695.300359
-0.39796,30,12695.531128
-0.38167,30,12695.762058
-0.349293,30,12696.000393
-0.339691,30,12696.232547
-0.328986,30,12696.464401
-0.269727,30,12696.708184
-0.295229,30,12696.942031
-0.324367,30,12697.177025
-0.327625,30,12697.408763
-0.369033,30,12697.638684
-0.314509,30,12697.875649
-0.269617,30,12698.105782
-0.329431,30,12698.340161
-0.337719,30,12698.582847
-0.276644,30,12698.814053
-0.368404,30,12699.048093
-0.260967,30,12699.281562
-0.225609,30,12699.509961
-0.407571,30,12699.74581
-0.2581,30,12699.974256
-0.417996,30,12700.201938
-0.338162,30,12700.463202
-0.250066,30,12700.69998
-0.259476,30,12700.940904
-0.288748,30,12701.170689
-0.45512,30,12701.406221
-0.274751,30,12701.650289
-0.266768,30,12701.886668
-0.262445,30,12702.119083
-0.308055,30,12702.358976
-0.411099,30,12702.591573
-0.243089,30,12702.825508
-0.262732,30,12703.060579
-0.30768,30,12703.291419
-0.475294,30,12703.519685
-0.304079,30,12703.752877
-0.258741,30,12703.984097
-0.265773,30,12704.219011
-0.333272,30,12704.454088
-0.257912,30,12704.686571
-0.302812,30,12704.917055
-0.380013,30,12705.148785
-0.32891,30,12705.377591
-0.291428,30,12705.61308
-0.256688,30,12705.847396
-0.317912,30,12706.082172
-0.27797,30,12706.309711
-0.275446,30,12706.544034
-0.363672,30,12706.780292
-0.384544,30,12707.01976
-0.324913,30,12707.247596
-0.308601,30,12707.479832
-0.368576,30,12707.716532
-0.277083,30,12707.947729
-0.273313,30,12708.191835
-0.272633,30,12708.422706
-0.234751,30,12708.661098
-0.372593,30,12708.891261
-0.252098,30,12709.120191
-0.327414,30,12709.357648
-0.382895,30,12709.596477
-0.23856,30,12709.835
-0.257128,30,12710.069924
-0.352063,30,12710.301992
-0.360945,30,12710.535937
-0.329299,30,12710.765624
-0.37344,30,12710.996387
-0.376685,30,12711.234528
-0.326457,30,12711.47769
-0.259133,30,12711.708454
-0.289413,30,12711.943364
-0.346885,30,12712.177915
-0.355845,30,12712.412407
-0.240633,30,12712.645038
-0.238044,30,12712.877388
-0.248689,30,12713.10958
-0.355074,30,12713.342906
-0.397259,30,12713.601869
-0.294041,30,12713.834461
-0.384956,30,12714.072314
-0.244094,30,12714.302515
-0.276259,30,12714.53472
-0.245859,30,12714.77121
-0.244564,30,12715.006565
-0.238718,30,12715.23728
-0.301762,30,12715.468603
-0.246402,30,12715.705024
-0.26026,30,12715.931786
-0.296966,30,12716.166088
-0.253425,30,12716.396302
-0.268415,30,12716.634286
-0.288008,30,12716.866022
-0.370094,30,12717.099406
-0.361559,30,12717.336166
-0.299534,30,12717.56445
-0.305391,30,12717.798858
-0.291322,30,12718.032501
-0.308496,30,12718.268184
-0.300079,30,12718.498428
