#{"t_start": 1786032094.7954583, "env_id": "rendezvous-v1"}
r,l,t
-8042.441543,22,4630.820635
-7090.029036,23,4631.057355
-6112.768461,24,4631.298599
-6050.272215,24,4631.316109
-5065.728598,25,4631.549226
-8052.843976,22,4631.78956
-5060.818468,25,4632.025089
-7117.432775,23,4632.260268
-115.210904,30,4632.48899
-7113.373669,23,4632.5045
-98.984586,30,4632.742983
-6067.510158,24,4632.969328
-6071.179858,24,4633.201064
-91.366444,30,4633.438222
-89.451103,30,4633.665844
-6116.7786,24,4633.896352
-6126.699924,24,4634.12505
-101.922522,30,4634.364854
-92.358099,30,4634.603184
-8113.303384,22,4634.617196
-177.134624,30,4634.855904
-7145.428832,23,4635.09321
-3096.594936,27,4635.312417
-117.319167,30,4635.55016
-101.385967,30,4635.797584
-73.594304,30,4636.030175
-3078.390755,27,4636.260435
-163.803285,30,4636.501642
-89.534687,30,4636.735364
-7138.363445,23,4636.966034
-138.845395,30,4637.207295
-108.199403,30,4637.444715
-8125.988987,22,4637.460469
-95.187758,30,4637.692378
-92.613556,30,4637.928719
-2077.004583,28,4638.165127
-103.143043,30,4638.42509
-7115.072972,23,4638.650974
-83.412842,30,4638.880587
-93.246182,30,4639.115342
-136.836049,30,4639.354161
-105.447856,30,4639.598278
-120.557175,30,4639.825564
-134.014913,30,4640.068852
-100.343348,30,4640.306224
-91.532223,30,4640.549824
-587.941237,30,4640.781955
-678.109837,30,4641.025567
-666.582438,30,4641.272125
-682.02133,30,4641.517639
-306.082683,30,4641.745354
-852.605619,30,4641.980732
-751.083619,30,4642.215554
-590.977843,30,4642.445853
-854.974962,30,4642.678388
-847.197079,30,4642.91883
-681.846528,30,4643.203576
-857.871791,30,4643.44815
-450.951281,30,4643.692971
-300.434078,30,4643.977682
-786.240227,30,4644.220881
-592.067418,30,4644.482025
-219.172888,30,4644.745948
-206.205471,30,4644.989779
-227.403579,30,4645.24625
-220.144773,30,4645.484929
-548.312763,30,4645.728638
-489.52684,30,4645.970984
-503.415155,30,4646.215676
-438.172925,30,4646.453661
-136.226909,30,4646.716774
-74.599596,30,4646.958872
-124.530187,30,4647.195096
-4050.070598,26,4647.420557
-9039.651781,21,4647.647957
-10044.761217,20,4647.66242
-7044.932303,23,4647.894928
-8036.700192,22,4648.130631
-8037.446256,22,4648.365099
-6042.864607,24,4648.382124
-6047.420638,24,4648.612451
-8032.6613,22,4648.841357
-5056.912998,25,4649.075694
-9031.832243,21,4649.08964
-4035.704942,26,4649.319773
-5059.490629,25,4649.543931
-6033.160799,24,4649.772853
-5068.01704,25,4649.999979
-3046.328248,27,4650.23132
-69.862141,30,4650.464657
-4050.196484,26,4650.693738
-4043.627027,26,4650.711754
-118.35988,30,4650.949315
-4038.42103,26,4651.169914
-129.639162,30,4651.403874
-4070.701385,26,4651.631103
-112.986074,30,4651.894663
-120.152594,30,4652.129555
-100.625399,30,4652.366015
-96.535216,30,4652.609187
-9083.575365,21,4652.835574
-19070.314726,11,4652.84408
-19057.98918,11,4653.06645
-19053.288378,11,4653.074957
-20060.524178,10,4653.081469
-19067.564905,11,4653.293003
-19061.438912,11,4653.301097
-19058.338997,11,4653.308096
-19063.127138,11,4653.529528
-19058.895531,11,4653.538032
-19056.790032,11,4653.547036
-19061.639547,11,4653.761928
-18062.909522,12,4653.771054
-18063.333403,12,4653.987165
-19053.360924,11,4653.994678
-19065.74415,11,4654.002699
-19057.210094,11,4654.217137
-18057.437024,12,4654.226143
-19052.759773,11,4654.233654
-17071.163523,13,4654.449972
-19055.170239,11,4654.457973
-19050.969273,11,4654.673216
-18060.76148,12,4654.681723
-17067.06895,13,4654.691233
-18061.853815,12,4654.907178
-18067.033594,12,4654.914683
-18067.880807,12,4655.133146
-18057.462912,12,4655.141651
-18062.099126,12,4655.150162
-18055.711863,12,4655.361353
-18061.978951,12,4655.369862
-18052.633199,12,4655.59315
-19058.631369,11,4655.601662
-18056.71225,12,4655.610175
-18059.553709,12,4655.831022
-19055.768752,11,4655.838523
-19051.904305,11,4656.064753
-18064.474899,12,4656.073195
-18070.395124,12,4656.081702
-18063.630729,12,4656.295557
-19059.144077,11,4656.303066
-18058.314336,12,4656.526903
-19052.941508,11,4656.534409
-18073.306464,12,4656.542917
-19053.533716,11,4656.753464
-18056.338734,12,4656.760976
-18061.430859,12,4656.76848
-18047.582781,12,4656.993433
-19058.065694,11,4657.000944
-17064.315943,13,4657.222965
-18061.54315,12,4657.231471
-17056.567182,13,4657.453011
-18051.554168,12,4657.461516
-18064.112036,12,4657.469026
-18055.886133,12,4657.688132
-17061.297652,13,4657.696135
-18060.386851,12,4657.915305
-19057.202189,11,4657.92332
-18055.147748,12,4657.930825
-17054.734439,13,4658.155921
-17057.400236,13,4658.164975
-18057.047537,12,4658.385384
-18050.890278,12,4658.393889
-17050.75203,13,4658.402405
-18048.333192,12,4658.624521
-17055.4244,13,4658.633033
-19054.776451,11,4658.847973
-17044.839754,13,4658.856479
-17062.050585,13,4658.864988
-16067.79889,14,4659.092307
-18058.067927,12,4659.099819
-17059.300552,13,4659.325499
-17058.537341,13,4659.33501
-17061.705,13,4659.622416
-17066.893613,13,4659.630923
-18056.298411,12,4659.639433
-17054.336832,13,4659.861316
-16065.57073,14,4659.870826
-17074.638127,13,4660.089869
-16061.746022,14,4660.099379
-17053.287438,13,4660.332083
-17052.116188,13,4660.342101
-16068.900097,14,4660.623907
-17053.977747,13,4660.634057
-18052.390411,12,4660.642565
-17055.973222,13,4660.878703
-17055.554334,13,4660.888208
-15073.005071,15,4661.133687
-16059.401616,14,4661.144197
-17047.628,13,4661.374306
-17054.339078,13,4661.382816
-16057.900979,14,4661.610327
-16065.453965,14,4661.620625
-16056.39524,14,4661.843066
-15068.442351,15,4661.853573
-16054.879586,14,4662.066364
-16056.281531,14,4662.076868
-16046.690227,14,4662.086375
-16056.410986,14,4662.312771
-16051.455355,14,4662.322277
-16074.478124,14,4662.535953
-16053.481584,14,4662.546458
-16060.911481,14,4662.786737
-15051.794441,15,4662.798247
-16057.781526,14,4663.024008
-15057.636595,15,4663.033519
-15052.41646,15,4663.253
-15053.42818,15,4663.263504
-17054.955292,13,4663.490097
-15054.768597,15,4663.500603
-15061.179934,15,4663.721124
-16067.467935,14,4663.73063
-15063.834415,15,4663.952708
-15053.892437,15,4663.963216
-14055.521821,16,4664.171123
-15052.322753,15,4664.18213
-15052.719416,15,4664.388302
-15054.809084,15,4664.39924
-14055.68876,16,4664.61603
-15049.98932,15,4664.627298
-13060.67042,17,4664.845439
-14048.577517,16,4664.85593
-15051.979382,15,4665.13532
-13052.624724,17,4665.146835
-13064.128697,17,4665.399055
-16044.099495,14,4665.408055
-13065.732347,17,4665.650048
-14048.319017,16,4665.86914
-14046.69519,16,4665.880644
-12056.507951,18,4666.106319
-14051.551334,16,4666.116835
-15050.231755,15,4666.338331
-12061.793672,18,4666.350273
-14048.051684,16,4666.574363
-11058.167744,19,4666.586869
-12076.879109,18,4666.823168
-13048.889506,17,4667.049887
-12052.599049,18,4667.062401
-13053.359592,17,4667.304266
-11053.646189,19,4667.317281
-13047.181701,17,4667.567406
-11049.692409,19,4667.80457
-12066.176266,18,4667.817198
-11075.398615,19,4668.064773
-12048.737084,18,4668.076737
-13059.801249,17,4668.302322
-12052.857481,18,4668.526617
-13042.166446,17,4668.538122
-11049.771544,19,4668.766405
-11053.758305,19,4668.779418
-9056.788384,21,4668.993989
-10044.522884,20,4669.223302
-10057.616529,20,4669.236809
-9071.177603,21,4669.460653
-8078.849209,22,4669.694995
-8047.790268,22,4669.924682
-11042.251,19,4669.937189
-9068.686595,21,4670.16327
-9054.335152,21,4670.393142
-6084.344157,24,4670.409155
-7061.822379,23,4670.63168
-8057.242524,22,4670.849143
-7043.95245,23,4671.069956
-5077.476158,25,4671.292239
-4054.26785,26,4671.310254
-5087.464155,25,4671.537545
-5074.095893,25,4671.786389
-5047.959625,25,4672.04229
-4068.569229,26,4672.281664
-2051.550958,28,4672.517435
-4058.026036,26,4672.747122
-3080.668785,27,4672.979248
-1111.966004,29,4672.999267
-1068.573409,29,4673.236049
-104.112164,30,4673.468274
-104.437698,30,4673.698684
-1074.629841,29,4673.921893
-3088.626752,27,4674.145729
-3060.527069,27,4674.367257
-93.730781,30,4674.598787
-74.272542,30,4674.836007
-119.491506,30,4675.061823
-121.892107,30,4675.295358
-132.499607,30,4675.53476
-120.315665,30,4675.770208
-107.106176,30,4676.003543
-94.022479,30,4676.235732
-321.209399,30,4676.469622
-190.419075,30,4676.695755
-125.429871,30,4676.930097
-139.508333,30,4677.160666
-89.274516,30,4677.402079
-392.454333,30,4677.636792
-102.288407,30,4677.870181
-208.906448,30,4678.132562
-87.024147,30,4678.371681
-139.209631,30,4678.606485
-95.18233,30,4678.868642
-242.627738,30,4679.106959
-320.476063,30,4679.436037
-151.639212,30,4679.668522
-92.763581,30,4679.90496
-104.539684,30,4680.139129
-5077.255458,25,4680.370647
-110.301006,30,4680.603091
-102.835363,30,4680.83696
-64.948355,30,4681.069905
-140.417563,30,4681.304668
-94.717741,30,4681.550462
-128.892862,30,4681.788664
-112.539644,30,4682.023924
-113.32294,30,4682.251807
-102.448848,30,4682.487771
-71.320454,30,4682.718782
-2080.162385,28,4682.987699
-63.011624,30,4683.228535
-68.247414,30,4683.466102
-147.38939,30,4683.698972
-86.036352,30,4683.932305
-209.805114,30,4684.196394
-85.236595,30,4684.44483
-97.649801,30,4684.694225
-90.96576,30,4684.952208
-110.10454,30,4685.180937
-81.148194,30,4685.414994
-200.090831,30,4685.677316
-78.048119,30,4685.912092
-171.316353,30,4686.144127
-124.361646,30,4686.376172
-256.628897,30,4686.613028
-94.541083,30,4686.850606
-96.848403,30,4687.08317
-84.611719,30,4687.322513
-112.412106,30,4687.558053
-83.409958,30,4687.789395
-92.654908,30,4688.017842
-93.794524,30,4688.247235
-103.036303,30,4688.475563
-115.766412,30,4688.712242
-101.661831,30,4688.941351
-113.497632,30,4689.174095
-97.709908,30,4689.395767
-76.964863,30,4689.629116
-55.522272,30,4689.857589
-75.852972,30,4690.083763
-3078.149555,27,4690.313243
-2034.721261,28,4690.549106
-87.041892,30,4690.776797
-99.993767,30,4691.003103
-157.849469,30,4691.229099
-95.950101,30,4691.456319
-43.721775,30,4691.684101
-101.699004,30,4691.909716
-1064.742436,29,4692.175196
-68.450077,30,4692.400934
-4040.182302,26,4692.625506
-89.374995,30,4692.856756
-2054.959212,28,4693.084326
-90.102907,30,4693.312745
-123.580288,30,4693.54353
-62.366978,30,4693.774895
-82.549037,30,4694.006614
-140.78129,30,4694.236822
-107.756224,30,4694.464696
-105.352849,30,4695.745467
-100.611525,30,4695.972851
-85.456605,30,4696.209016
-2036.924231,28,4696.440245
-121.470338,30,4696.673599
-58.136087,30,4696.906999
-108.547854,30,4697.139253
-70.866719,30,4697.368244
-81.653928,30,4697.597557
-55.154474,30,4697.817394
-51.708401,30,4698.042353
-120.101071,30,4698.274376
-93.497651,30,4698.50665
-98.312,30,4698.738072
-86.427977,30,4698.976469
-63.983111,30,4699.206847
-79.365284,30,4699.439268
-4036.236393,26,4699.456456
-63.469358,30,4699.682134
-46.285318,30,4699.923092
-55.172459,30,4700.155852
-70.511114,30,4700.397205
-149.878238,30,4700.626952
-97.607844,30,4700.850243
-5055.373665,25,4701.082172
-71.074032,30,4701.317671
-5050.188586,25,4701.596592
-69.838359,30,4701.851673
-73.551768,30,4702.096412
-73.787158,30,4702.329543
-46.50763,30,4702.561332
-3060.376227,27,4702.795351
-47.526384,30,4703.035621
-61.601525,30,4703.264815
-59.309759,30,4703.498344
-36.243046,30,4703.734469
-74.107237,30,4703.961306
-70.829587,30,4704.190822
-101.529187,30,4704.425351
-74.561433,30,4704.657199
-81.378687,30,4704.885535
-40.058234,30,4705.1061
-95.618545,30,4705.344107
-85.647137,30,4705.602407
-35.360688,30,4705.87645
-91.847577,30,4706.104221
-85.662838,30,4706.326017
-71.191731,30,4706.604598
-3039.212451,27,4706.842358
-82.843713,30,4707.100673
-86.279549,30,4707.345562
-73.207212,30,4707.617393
-36.333162,30,4707.860767
-5034.409329,25,4708.115165
-5039.721714,25,4708.345755
-8036.767917,22,4708.361775
-4033.954233,26,4708.589763
-2044.473238,28,4708.840082
-56.713771,30,4709.084027
-87.576311,30,4709.327956
-5034.387974,25,4709.58636
-85.763681,30,4709.836965
-56.113589,30,4710.133282
-3037.753347,27,4710.37981
-70.759165,30,4710.62768
-65.773425,30,4710.871434
-57.96506,30,4711.108099
-20044.285495,10,4711.115606
-20039.087131,10,4711.121663
-21038.819477,9,4711.340705
-20038.623168,10,4711.347206
-20042.929969,10,4711.353711
-21040.466963,9,4711.576946
-21041.69575,9,4711.583969
-20041.820743,10,4711.591478
-20042.782043,10,4711.814056
-20040.476409,10,4711.820565
-20036.077755,10,4711.828564
-20040.499113,10,4712.046099
-21035.51804,9,4712.052697
-21036.474561,9,4712.058698
-20043.631898,10,4712.277534
-20042.210813,10,4712.285673
-20047.071777,10,4712.292176
-21034.507083,9,4712.509593
-20046.091356,10,4712.5176
-21033.448705,9,4712.524106
-20042.086167,10,4712.746706
-20040.00931,10,4712.753723
-21032.30206,9,4712.760879
-20041.374947,10,4712.983636
-21040.134683,9,4712.990691
-20034.870233,10,4712.997693
-20039.482254,10,4713.004936
-20037.207865,10,4713.229893
-20041.646883,10,4713.238149
-20038.274147,10,4713.244665
-19050.398361,11,4713.468231
-20037.069752,10,4713.47574
-20044.250785,10,4713.69492
-19036.414639,11,4713.703986
-20041.499547,10,4713.711258
-20043.24885,10,4713.956878
-20042.417415,10,4713.965014
-20042.294783,10,4713.972206
-21038.560164,9,4714.191973
-19043.056604,11,4714.200476
-20036.509053,10,4714.207481
-20037.299487,10,4714.428424
-19040.213375,11,4714.437437
-20039.753375,10,4714.443945
-20045.586873,10,4714.669984
-20043.788537,10,4714.677989
-20039.339103,10,4714.684494
-20036.58927,10,4714.909924
-20041.870515,10,4714.917001
-20034.174209,10,4714.923092
-20039.688216,10,4715.143109
-20037.513509,10,4715.150495
-20036.979645,10,4715.1575
-21033.142784,9,4715.376212
-20041.10759,10,4715.383723
-20040.593351,10,4715.389722
-20040.929242,10,4715.616154
-19038.50338,11,4715.623662
-20042.077851,10,4715.630913
-20037.973141,10,4715.852719
-20036.659464,10,4715.859719
-19052.811729,11,4715.866862
-19040.288757,11,4716.088402
-19047.312753,11,4716.095915
-20037.461057,10,4716.102271
-20042.161596,10,4716.322812
-19041.164558,11,4716.329813
-20041.024958,10,4716.337077
-19038.270245,11,4716.553821
-19040.857142,11,4716.560863
-20038.023045,10,4716.56786
-19042.68583,11,4716.787765
-19040.79935,11,4716.79581
-20036.614643,10,4717.010379
-19034.416027,11,4717.018381
-19038.798158,11,4717.025891
-19039.796205,11,4717.245334
-19052.107854,11,4717.252362
-20036.198566,10,4717.258362
-20048.193301,10,4717.478257
-19033.818781,11,4717.485764
-20037.597205,10,4717.49282
-20035.692266,10,4717.712022
-19037.56299,11,4717.720021
-19038.50134,11,4717.727215
-18036.235136,12,4717.954339
-19037.508058,11,4717.961846
-19045.212392,11,4718.174909
-19039.49248,11,4718.183419
-19045.553936,11,4718.190929
-19037.760082,11,4718.411172
-19035.518751,11,4718.418172
-19033.766097,11,4718.425681
-19035.622185,11,4718.647191
-18040.173635,12,4718.655712
-18038.877282,12,4718.873266
-19037.536183,11,4718.880774
-18046.654382,12,4718.888776
-19037.422512,11,4719.108183
-19048.613254,11,4719.116693
-19031.345062,11,4719.124722
-18036.415638,12,4719.345966
-18045.513811,12,4719.354704
-18046.449201,12,4719.577873
-19047.494071,11,4719.585315
-18047.868294,12,4719.593823
-19033.445331,11,4719.810894
-17041.733761,13,4719.819895
-18045.349476,12,4720.064487
-18040.537037,12,4720.072998
-19038.270057,11,4720.079998
-18038.467683,12,4720.304134
-18034.352926,12,4720.312309
-18039.375066,12,4720.532319
-18039.70747,12,4720.541826
-18038.126975,12,4720.549827
-18050.750453,12,4720.768393
-18034.08029,12,4720.777903
-19042.62264,11,4720.997939
-19048.751288,11,4721.006131
-18035.436932,12,4721.014638
-18047.619084,12,4721.231949
-18036.320419,12,4721.239949
-19033.84788,11,4721.248469
-16051.490021,14,4721.472279
-19035.805193,11,4721.479783
-18038.996734,12,4721.694909
-17036.616708,13,4721.704201
-17044.889309,13,4721.922413
-17037.20553,13,4721.931921
-19047.212267,11,4721.938921
-18034.535457,12,4722.158447
-18043.10259,12,4722.166957
-16048.545464,14,4722.389933
-18043.479517,12,4722.397429
-17034.352302,13,4722.406938
-16047.768098,14,4722.625438
-18041.698469,12,4722.633945
-18035.561546,12,4722.858306
-16041.108176,14,4722.867813
-18038.841608,12,4723.086463
-17036.911011,13,4723.094971
-17039.102442,13,4723.1034
-18035.84208,12,4723.321289
-17047.555038,13,4723.330289
-17041.060696,13,4723.548127
-17046.805411,13,4723.557653
-16041.147325,14,4723.777524
-17036.124105,13,4723.786031
-17034.524641,13,4723.794411
-17034.531013,13,4724.012434
-16049.826232,14,4724.021942
-17035.663692,13,4724.239939
-16035.326496,14,4724.250106
-17050.545424,13,4724.471317
-16043.302427,14,4724.48154
-17047.161159,13,4724.701285
-16038.841574,14,4724.711381
-16037.000117,14,4724.931932
-16047.967896,14,4724.941439
-16051.484295,14,4724.950949
-16036.653286,14,4725.172501
-17035.456957,13,4725.182009
-14062.498498,16,4725.403049
-15038.482426,15,4725.413144
-14042.800809,16,4725.632525
-15049.653049,15,4725.642034
-16046.998452,14,4725.862196
-15039.278396,15,4725.872704
-13050.590387,17,4726.096242
-16035.329731,14,4726.105488
-14040.815701,16,4726.323123
-15048.067164,15,4726.333186
-16047.469954,14,4726.560085
-15048.929503,15,4726.570302
-12054.036235,18,4726.802139
-14039.629473,16,4727.024073
-16037.111617,14,4727.034363
-12044.660099,18,4727.265304
-14057.605071,16,4727.275387
-13044.510033,17,4727.496855
-15052.116798,15,4727.507365
-13053.171135,17,4727.730211
-14053.869063,16,4727.741539
-12053.060078,18,4727.964433
-14040.969071,16,4727.974514
-14056.945295,16,4728.203149
-12051.707461,18,4728.42565
-14053.585674,16,4728.43716
-13048.593438,17,4728.661193
-12057.524784,18,4728.673531
-15057.523846,15,4728.894744
-13047.958619,17,4728.906257
-14037.067541,16,4729.133127
-13044.661213,17,4729.145151
-12052.491386,18,4729.374951
-11047.724953,19,4729.60007
-11072.144966,19,4729.613075
-12070.419959,18,4729.833635
-13060.206407,17,4730.054458
-12066.071817,18,4730.066085
-10047.612436,20,4730.29615
-11047.751824,19,4730.308627
-10065.952881,20,4730.528867
-10054.179185,20,4730.765177
-10062.428568,20,4730.778683
-13047.26824,17,4731.003741
-12060.808843,18,4731.230251
-12071.152289,18,4731.24235
-12047.458242,18,4731.468759
-9051.149859,21,4731.483544
-7087.816588,23,4731.716655
-9043.582875,21,4731.95028
-9056.244157,21,4732.178952
-12035.33683,18,4732.191951
-9054.922374,21,4732.418894
-8047.770012,22,4732.646243
-6055.349111,24,4732.662649
-8076.316983,22,4732.892223
-6048.006845,24,4733.15295
-7054.406883,23,4733.379191
-7073.695322,23,4733.607914
-7066.009721,23,4733.624552
-9053.353417,21,4733.851682
-7057.212304,23,4734.081852
-5075.723917,25,4734.305751
-5050.49188,25,4734.323429
-5064.39977,25,4734.54947
-6048.01083,24,4734.784543
-5073.373177,25,4735.01337
-3073.553406,27,4735.241336
-4089.75173,26,4735.474408
-2062.366324,28,4735.701887
-1079.725754,29,4735.935324
-126.046163,30,4736.173045
-1081.534887,29,4736.403007
-119.568776,30,4736.636107
-4070.26819,26,4736.654813
-129.300219,30,4736.892518
-107.522992,30,4737.12628
-3095.277133,27,4737.3565
-3063.447449,27,4737.585456
-3077.04183,27,4737.81673
-85.098697,30,4738.048641
-102.991032,30,4738.281714
-5102.136141,25,4738.506993
-116.099843,30,4738.738531
-109.839726,30,4738.968055
-6098.934287,24,4739.192316
-102.205923,30,4739.429082
-129.872289,30,4739.662529
-126.065961,30,4739.896251
-4108.632672,26,4740.129592
-96.267659,30,4740.3616
-87.419597,30,4740.594401
-99.323414,30,4740.84711
-3055.252522,27,4741.075417
-7046.70738,23,4741.091609
-6074.904928,24,4741.317606
-6045.697071,24,4741.544711
-3080.069423,27,4741.776735
-8045.605239,22,4741.997448
-3066.737196,27,4742.016006
-109.728724,30,4742.251794
-5056.58137,25,4742.490852
-2043.254655,28,4742.722445
-3057.965911,27,4742.953967
-87.259403,30,4743.184937
-7052.856937,23,4743.412505
-4043.056529,26,4743.645288
-4060.223856,26,4743.874846
-63.804217,30,4744.105067
-70.677843,30,4744.331732
-89.213263,30,4744.556809
-68.998451,30,4744.786968
-71.173159,30,4745.021886
-58.73055,30,4745.254526
-98.958553,30,4745.500978
-87.79648,30,4745.76415
-105.075557,30,4746.047523
-316.355367,30,4746.286097
-364.085909,30,4746.532077
-1165.034582,30,4746.766727
-398.642756,30,4747.016327
-163.327307,30,4747.246041
-407.819053,30,4747.565967
-1252.614596,30,4747.800977
-691.492682,30,4748.034982
-1196.186365,30,4748.272032
-864.342984,30,4748.508717
-542.887245,30,4748.741749
-785.97597,30,4748.972337
-890.430674,30,4749.201808
-1421.19933,30,4749.435812
-193.437886,30,4749.660779
-169.378109,30,4749.896597
-356.693804,30,4750.131084
-910.296007,30,4750.369336
-518.982556,30,4750.596593
-634.721823,30,4750.826442
-634.828813,30,4751.04946
-521.028874,30,4751.281899
-637.41168,30,4751.508337
-254.284244,30,4751.744857
-334.017093,30,4751.973092
-140.544569,30,4752.19937
-168.897281,30,4752.416435
-830.645035,30,4752.648453
-171.123054,30,4752.875566
-304.87252,30,4753.103505
-94.332184,30,4753.333653
-273.997144,30,4753.56692
-306.478481,30,4753.794508
-220.455589,30,4754.022327
-116.739114,30,4754.249311
-85.321711,30,4754.471155
-129.261328,30,4754.699145
-69.286871,30,4754.931209
-199.132008,30,4755.174234
-175.430893,30,4755.392182
-224.107459,30,4755.627885
-199.374798,30,4755.862206
-162.701935,30,4756.08838
-122.83678,30,4756.319328
-827.456412,30,4756.544649
-563.969298,30,4756.764651
-653.294022,30,4756.984149
-1020.276869,30,4757.217335
-653.630432,30,4757.440319
-1542.422375,29,4757.663913
-244.144374,30,4757.885929
-549.923542,30,4758.111643
-720.82316,30,4758.335334
-423.53278,30,4758.560337
-1193.481444,29,4758.778864
-695.092546,30,4759.021996
-3090.010453,27,4759.039995
-858.784795,30,4759.268525
-550.692592,30,4759.490278
-350.193401,30,4759.722295
-252.561039,30,4759.950903
-3029.916838,27,4760.184129
-127.242266,30,4760.403754
-282.159564,30,4760.635777
-514.256729,30,4760.878927
-74.095051,30,4761.10447
-335.530835,30,4761.328545
-357.058849,30,4761.545229
-4037.068318,26,4761.773775
-318.258718,30,4761.999312
-339.735117,30,4762.225932
-434.954962,30,4762.450554
-65.708983,30,4762.677581
-548.424588,30,4762.905109
-238.725341,30,4763.140412
-71.190799,30,4763.367942
-305.294228,30,4763.591584
-449.281664,30,4763.816087
-74.037009,30,4764.02809
-206.952982,30,4764.2626
-58.559177,30,4764.485111
-73.828708,30,4764.713117
-616.22831,30,4764.945625
-89.403403,30,4765.181134
-59.823444,30,4765.411139
-878.875778,30,4765.63114
-2982.822076,29,4765.854145
-3840.653537,28,4766.082148
-3859.223594,28,4766.310674
-3027.702476,29,4766.530676
-3863.761361,28,4766.755678
-4087.269251,28,4766.988685
-2175.385313,30,4767.209205
-5279.244973,27,4767.432307
-2217.954884,30,4767.646338
-3086.19138,29,4767.870343
-3756.264647,28,4768.098849
-1936.698428,30,4768.321951
-5016.449983,27,4768.543959
-5064.031899,27,4768.561959
-2163.94065,30,4768.777959
-4895.662999,27,4768.996484
-2022.68233,30,4769.224198
-3097.657386,29,4769.443201
-2130.995882,30,4769.674712
-2141.835764,30,4769.895714
-3250.735982,29,4770.11172
-3904.250364,28,4770.336738
-3165.656603,29,4770.558743
-3858.476969,28,4770.786747
-1808.372258,30,4771.011748
-3170.163969,29,4771.230261
-1915.903209,30,4771.462262
-2079.081406,30,4771.683451
-1634.765089,30,4771.929457
-2065.541489,30,4772.160472
-2040.047424,30,4772.384477
-1905.726051,30,4772.604479
-2027.054186,30,4772.837481
-1689.387598,30,4773.064564
-1775.395276,30,4773.286582
-1532.832152,30,4773.505585
-997.569812,30,4773.730589
-983.016513,30,4773.949592
-1155.366807,30,4774.182103
-674.20837,30,4774.41761
-845.839457,30,4774.643613
-575.329726,30,4774.868618
-1244.1485,30,4775.09862
-363.405589,30,4775.313189
-1066.602244,30,4775.537193
-1263.060994,30,4775.760194
-477.308091,30,4775.98021
-512.264726,30,4776.203724
-520.840188,30,4776.426729
-213.072577,30,4776.658733
-177.408006,30,4776.892736
-211.187198,30,4777.111741
-143.032433,30,4777.342613
-6104.92522,24,4777.565617
-10055.633756,20,4777.786619
-12046.787538,18,4777.79962
-12051.599696,18,4778.029623
-13048.254631,17,4778.040626
-14047.869738,16,4778.263144
-11061.172793,19,4778.275143
-12049.816282,18,4778.493146
-10064.201744,20,4778.712429
-11051.258813,19,4778.72443
-9065.867619,21,4778.954433
-13037.10856,17,4779.166888
-8070.631163,22,4779.18189
-10046.550651,20,4779.399397
-10055.917106,20,4779.620399
-10050.093573,20,4779.634399
-9055.772876,21,4779.854405
-9063.133854,21,4780.081914
-9066.157685,21,4780.094914
-7064.851148,23,4780.300426
-6066.427039,24,4780.527728
-4058.056186,26,4780.744731
-5070.917303,25,4780.967958
-5060.899277,25,4781.185471
-6065.5489,24,4781.20147
-7057.1486,23,4781.433559
-9043.496977,21,4781.645564
-10046.875305,20,4781.865565
-59.433516,30,4782.083635
-68.12529,30,4782.312145
-6044.160623,24,4782.328146
-121.096726,30,4782.566149
-82.609942,30,4782.790251
-67.174803,30,4783.015256
-3057.16169,27,4783.244766
-7064.795111,23,4783.469768
-103.508728,30,4783.698172
-125.132129,30,4783.932176
-248.431496,30,4784.159731
-1505.834277,30,4784.412735
-1477.723688,30,4784.632775
-1575.321227,30,4784.867779
-978.039235,30,4785.093781
-1410.481693,30,4785.322364
-1469.298978,30,4785.549367
-1259.383131,30,4785.777371
-1593.27517,30,4786.002881
-950.728858,30,4786.237391
-1264.136374,30,4786.463394
-828.080616,30,4786.681906
-996.120678,30,4786.902906
-827.553769,30,4787.126912
-1226.79251,30,4787.351423
-1267.923441,30,4787.583426
-1154.117663,30,4787.805557
-534.039609,30,4788.026562
-685.587778,30,4788.258574
-1296.736482,30,4788.493635
-1318.799302,30,4789.764674
-1359.426774,30,4790.002675
-908.053311,30,4790.233188
-359.920405,30,4790.464191
-817.322018,30,4790.702194
-204.376702,30,4790.934706
-1219.008456,30,4791.152213
-189.107799,30,4791.374218
-155.979063,30,4791.596447
-427.553005,30,4791.820451
-940.83809,30,4792.052453
-1097.873744,30,4792.26847
-159.506515,30,4792.500472
-725.530806,30,4792.722979
-195.309525,30,4792.955983
-813.738611,30,4793.182035
-725.105155,30,4793.41104
-413.06947,30,4793.631548
-848.370978,30,4793.856553
-543.342308,30,4794.094555
-776.148584,30,4794.332578
-592.26749,30,4794.550581
-148.686555,30,4794.775042
-177.36885,30,4795.002552
-146.197098,30,4795.236068
-360.210824,30,4795.470068
-165.428177,30,4795.699074
-169.897095,30,4795.928075
-163.597754,30,4796.149084
-134.777548,30,4796.37068
-186.790909,30,4796.594682
-16084.560493,14,4796.603682
-15093.230153,15,4796.812687
-15101.367441,15,4796.821688
-16080.643851,14,4797.028689
-16084.20681,14,4797.038689
-15091.590324,15,4797.250827
-16081.549007,14,4797.260824
-15102.71556,15,4797.480827
-16095.469885,14,4797.48983
-14080.727142,16,4797.700831
-14074.77628,16,4797.711905
-17082.44976,13,4797.927909
-16087.393323,14,4797.936911
-15096.726018,15,4798.152918
-15103.115716,15,4798.163118
