#{"t_start": 1786032094.7954583, "env_id": "rendezvous-v1"}
r,l,t
-2208.854089,30,3790.677095
-2161.880926,30,3790.905451
-2236.262306,30,3791.149396
-2271.326341,30,3791.379634
-2258.957488,30,3791.608912
-2177.770993,30,3791.836534
-16663.42643,14,3792.056838
-19364.425015,11,3792.065138
-18445.500362,12,3792.293112
-18467.347097,12,3792.301617
-19377.178045,11,3792.309122
-19368.049561,11,3792.524431
-19381.664182,11,3792.531941
-18471.148349,12,3792.539957
-19379.145873,11,3792.753665
-18461.297803,12,3792.761171
-19369.082869,11,3792.969029
-20277.657811,10,3792.976543
-18471.092751,12,3792.984052
-18479.387116,12,3793.203024
-17591.255877,13,3793.212534
-18476.752369,12,3793.425917
-18481.10503,12,3793.435422
-18479.781402,12,3793.442931
-18463.387154,12,3793.662889
-18480.142157,12,3793.671396
-17596.26643,13,3793.900766
-18484.306724,12,3793.908766
-18455.09916,12,3793.916908
-18497.511046,12,3794.128918
-17573.948725,13,3794.137424
-18466.706682,12,3794.35143
-19360.872693,11,3794.358936
-18464.317039,12,3794.366943
-18482.283477,12,3794.582426
-19384.096623,11,3794.589931
-18454.714786,12,3794.810814
-20273.884685,10,3794.817816
-18454.856284,12,3794.826324
-19371.668519,11,3795.044924
-19347.768533,11,3795.053428
-18445.678653,12,3795.06194
-18456.771397,12,3795.28572
-18471.775787,12,3795.294225
-18496.108187,12,3795.517878
-19363.023582,11,3795.525385
-19355.03246,11,3795.532897
-19375.791777,11,3795.743037
-19376.12602,11,3795.750539
-17596.967451,13,3795.759044
-18468.93252,12,3795.987041
-18485.985287,12,3795.995547
-18459.370642,12,3796.220181
-18473.838166,12,3796.227185
-18483.671061,12,3796.235694
-19363.335078,11,3796.440536
-17583.483366,13,3796.44904
-18448.619413,12,3796.665277
-18468.498177,12,3796.672784
-17556.621021,13,3796.891731
-17583.512275,13,3796.900757
-18473.68629,12,3796.908756
-18458.990475,12,3797.127556
-17593.782773,13,3797.136533
-18444.154652,12,3797.34726
-17572.43757,13,3797.356766
-18465.335971,12,3797.365279
-18460.396169,12,3797.577033
-18439.082721,12,3797.585537
-17570.737156,13,3797.823484
-19355.449382,11,3797.830993
-17565.372281,13,3797.839497
-18454.509005,12,3798.066668
-18479.645919,12,3798.075179
-16664.204881,14,3798.292867
-19343.999669,11,3798.299373
-19362.987356,11,3798.30738
-18429.640608,12,3798.523127
-17584.244442,13,3798.532175
-17569.972066,13,3798.75118
-19339.736863,11,3798.75918
-17550.200453,13,3798.975581
-16691.180022,14,3798.985093
-16689.078606,14,3798.9946
-18427.488688,12,3799.207983
-17566.636535,13,3799.216022
-17568.241891,13,3799.437766
-17533.497396,13,3799.446778
-16668.778072,14,3799.663056
-18447.397134,12,3799.670563
-17560.286689,13,3799.68007
-17576.778224,13,3799.898075
-19360.976884,11,3799.90558
-18451.063688,12,3800.117183
-16699.980903,14,3800.127199
-17544.664258,13,3800.352101
-18459.981569,12,3800.360608
-17594.113749,13,3800.369112
-17544.986133,13,3800.575072
-17559.239137,13,3800.584576
-17572.928778,13,3800.797516
-17567.105654,13,3800.807024
-17574.882193,13,3801.022302
-16712.171321,14,3801.031807
-17554.058643,13,3801.042314
-17565.74431,13,3801.247791
-16696.133095,14,3801.258299
-17581.378945,13,3801.475732
-16657.02766,14,3801.484239
-17537.07074,13,3801.703972
-17569.483251,13,3801.713014
-16682.916844,14,3801.933099
-16704.688623,14,3801.94314
-17559.304844,13,3801.951674
-17570.345258,13,3802.17177
-18448.505521,12,3802.180278
-16675.469997,14,3802.398222
-16671.98268,14,3802.407727
-17552.733491,13,3802.629065
-15802.823192,15,3802.639269
-15781.051808,15,3802.849278
-15793.972131,15,3802.859287
-17535.719824,13,3803.078342
-17546.226231,13,3803.087851
-15804.902711,15,3803.311163
-15800.204702,15,3803.32067
-15772.550514,15,3803.535926
-16667.925133,14,3803.546431
-16656.237357,14,3803.556441
-16702.078229,14,3803.778027
-15785.829166,15,3803.787535
-16684.260773,14,3804.004299
-16660.202679,14,3804.013805
-16663.942838,14,3804.227715
-16658.918576,14,3804.238223
-15767.822515,15,3804.474313
-15810.186641,15,3804.485821
-15830.826913,15,3804.697375
-16625.493082,14,3804.706884
-14907.175065,16,3804.932083
-15799.390706,15,3804.94259
-14952.381238,16,3805.164705
-14946.684666,16,3805.176219
-16644.499084,14,3805.3918
-15794.876907,15,3805.401306
-17547.769032,13,3805.616128
-15772.911218,15,3805.626642
-14927.902108,16,3805.85162
-14933.476903,16,3805.862128
-14068.870569,17,3806.080256
-14915.015642,16,3806.091769
-14901.998246,16,3806.313242
-15791.428751,15,3806.323497
-14089.705138,17,3806.539081
-14931.151052,16,3806.757696
-15821.134497,15,3806.768211
-15806.145056,15,3806.989213
-16646.40188,14,3806.999725
-14906.10419,16,3807.225495
-13195.546162,18,3807.237999
-14899.72624,16,3807.449958
-14883.631929,16,3807.461469
-14026.030703,17,3807.682719
-14057.986493,17,3807.694225
-14890.963706,16,3807.912229
-14051.086927,17,3807.923412
-15746.524168,15,3808.135642
-15777.172498,15,3808.146151
-13113.036229,18,3808.358499
-13156.196364,18,3808.579366
-12245.400418,19,3808.592485
-13196.583131,18,3808.810878
-14042.561807,17,3808.821383
-12279.951541,19,3809.040194
-14849.92294,16,3809.253328
-13132.987496,18,3809.265391
-11398.977326,20,3809.487365
-12323.348686,19,3809.707345
-13146.61254,18,3809.719382
-2959.745979,30,3809.945631
-13081.410544,18,3810.168588
-2857.189623,30,3810.395845
-12250.088141,19,3810.408349
-13121.57108,18,3810.629616
-2840.883119,30,3810.879298
-2975.254189,30,3811.10713
-2975.117899,30,3811.33471
-11449.864286,20,3811.555182
-12294.259384,19,3811.567689
-13990.145389,17,3811.78977
-13117.593208,18,3811.802292
-2882.429823,30,3812.02476
-12302.061028,19,3812.24458
-14012.497813,17,3812.469887
-11433.832611,20,3812.483402
-11392.0135,20,3812.704563
-2911.722567,30,3812.930501
-12290.913642,19,3813.153072
-12304.161338,19,3813.1667
-12290.151811,19,3813.392519
-2923.619195,30,3813.620726
-12307.163963,19,3813.841204
-3127.759563,30,3814.068824
-12289.109746,19,3814.082448
-3081.844707,30,3814.310504
-2953.013539,30,3814.531723
-12248.812517,19,3814.758301
-3005.440599,30,3814.983721
-12283.687152,19,3814.995962
-3001.613518,30,3815.22444
-2950.680931,30,3815.459765
-11433.471089,20,3815.68492
-3067.314603,30,3815.923347
-2988.219272,30,3816.141954
-3092.163507,30,3816.370232
-3311.027776,30,3816.604408
-3244.814931,30,3816.832636
-3319.927593,30,3817.063229
-3464.195992,30,3817.294794
-3315.821501,30,3817.550089
-3317.76918,30,3817.773711
-3384.385846,30,3818.003154
-3337.702057,30,3818.233622
-3412.500592,30,3818.460105
-3525.4869,30,3818.696905
-3495.284172,30,3818.927719
-3456.455709,30,3819.153734
-3420.320434,30,3819.381185
-3395.665599,30,3819.617947
-3361.124348,30,3819.841754
-3350.446319,30,3820.066631
-3506.512225,30,3820.29542
-3434.781485,30,3820.52128
-3421.263162,30,3820.755933
-3502.774655,30,3820.990404
-3391.019955,30,3821.205187
-3413.43734,30,3821.425954
-3368.883029,30,3821.656454
-3561.654604,30,3821.892167
-3385.672465,30,3822.120376
-3305.717974,30,3822.33121
-3331.405408,30,3822.561169
-3405.238117,30,3822.786404
-3403.845653,30,3823.000882
-3444.632864,30,3823.231881
-3260.738457,30,3823.455627
-3328.754263,30,3823.77244
-3401.530565,30,3824.005236
-3367.699631,30,3824.256741
-3323.194739,30,3824.494083
-3218.804088,30,3824.721112
-3343.243362,30,3824.952538
-3261.330606,30,3825.177695
-3171.905198,30,3825.405356
-3174.013587,30,3825.642962
-3266.597082,30,3825.875932
-2985.146815,30,3826.099217
-3231.621272,30,3826.333727
-3186.104671,30,3826.56593
-3281.607149,30,3826.801055
-3355.75676,30,3827.029871
-3110.428072,30,3827.266204
-3134.884062,30,3827.491353
-3274.498929,30,3827.710289
-3248.956614,30,3827.932837
-3023.169705,30,3828.166319
-3182.943369,30,3828.393143
-3136.117703,30,3828.623883
-2970.65358,30,3828.858472
-3134.49195,30,3829.090206
-3037.11594,30,3829.310065
-3172.277673,30,3829.538568
-3029.657938,30,3829.760468
-2938.846116,30,3829.990267
-3011.979688,30,3830.214924
-2909.819926,30,3830.448305
-3226.528885,30,3830.682122
-3042.516264,30,3830.938322
-2873.379882,30,3831.158835
-2864.654587,30,3831.383871
-3129.908688,30,3831.603288
-3077.070021,30,3831.828487
-3037.981876,30,3832.057517
-3155.979652,30,3832.290455
-2954.833799,30,3832.511024
-2987.177767,30,3832.726845
-2970.492463,30,3832.963615
-2966.235796,30,3833.193543
-2907.890392,30,3833.421973
-2919.329703,30,3833.653915
-2656.910425,30,3833.881266
-2742.809631,30,3834.113637
-2649.236771,30,3834.34358
-2650.364359,30,3834.56918
-2513.174152,30,3834.799213
-2674.047534,30,3835.030282
-2633.008025,30,3835.254718
-2575.134979,30,3835.482058
-2710.659659,30,3835.706767
-2551.279362,30,3835.928555
-2315.198457,30,3836.163481
-2396.866206,30,3836.396156
-2427.962709,30,3836.633255
-2390.968396,30,3836.854364
-2396.189538,30,3837.075908
-2448.799235,30,3837.331805
-2242.242861,30,3837.552427
-2290.591437,30,3837.777981
-2317.002393,30,3838.006521
-2227.718989,30,3838.227131
-2230.096672,30,3838.448665
-2245.518514,30,3838.67658
-2164.424433,30,3838.911036
-2249.748361,30,3839.137818
-1963.04971,30,3839.361883
-2022.777269,30,3839.587633
-1958.617371,30,3839.815878
-12757.334921,18,3840.033911
-1948.055749,30,3840.265266
-2026.088527,30,3840.50921
-10018.397979,21,3840.524226
-12726.943861,18,3840.739664
-1994.60031,30,3840.968196
-2089.480729,30,3841.188004
-1971.9628,30,3841.414455
-2059.340335,30,3841.649561
-11850.902022,19,3841.866395
-2079.496777,30,3842.090892
-11826.326371,19,3842.103407
-2158.593293,30,3842.339492
-2018.600152,30,3842.577851
-2250.741594,30,3842.815697
-2147.471785,30,3843.056589
-12772.827066,18,3843.283525
-2094.173114,30,3843.510869
-2191.811703,30,3843.769879
-2027.329318,30,3844.00267
-2099.303774,30,3844.233547
-2059.668635,30,3844.46993
-1996.770371,30,3844.682917
-2076.96547,30,3844.910755
-11781.091537,19,3844.923775
-11815.775574,19,3845.147682
-1976.84768,30,3845.374712
-2106.2123,30,3845.61195
-2036.792809,30,3845.852873
-14583.782571,16,3846.07359
-15455.112927,15,3846.084662
-13671.49131,17,3846.310696
-15455.892604,15,3846.321867
-15482.27319,15,3846.535743
-14556.968641,16,3846.547251
-14570.715338,16,3846.772699
-15479.230463,15,3846.783174
-15442.999831,15,3847.006292
-14574.723322,16,3847.016798
-15463.421333,15,3847.227552
-16397.284586,14,3847.236719
-16368.486133,14,3847.457967
-15462.758107,15,3847.467476
-15450.935218,15,3847.679269
-16386.71118,14,3847.689286
-15449.975721,15,3847.916448
-15443.48772,15,3847.925956
-13668.755061,17,3848.14922
-14588.373229,16,3848.160728
-14564.676539,16,3848.384046
-14564.235592,16,3848.394566
-14541.855453,16,3848.627187
-16344.26153,14,3848.636697
-14581.673203,16,3848.858919
-14554.102987,16,3848.870931
-13630.969461,17,3849.093974
-16357.610909,14,3849.103484
-14541.495453,16,3849.330663
-13645.841105,17,3849.550941
-15456.308216,15,3849.560948
-12745.58635,18,3849.776738
-12782.118094,18,3849.789402
-14577.983578,16,3850.012202
-14522.26518,16,3850.02371
-13660.117919,17,3850.259268
-13640.932187,17,3850.270778
-14542.353281,16,3850.49052
-12744.950651,18,3850.710817
-13644.287289,17,3850.722327
-11870.665977,19,3851.517054
-13637.987409,17,3851.52815
-12743.34861,18,3851.750863
-13661.651491,17,3851.976491
-13672.360873,17,3851.989002
-14536.305861,16,3852.209966
-13657.780904,17,3852.220977
-14578.761418,16,3852.444962
-12759.877393,18,3852.456464
-13618.950107,17,3852.67809
-15454.155593,15,3852.688175
-11852.668689,19,3852.912625
-14545.833866,16,3853.134038
-15439.931614,15,3853.144543
-11837.737912,19,3853.373085
-14549.062143,16,3853.383251
-12765.26224,18,3853.605159
-14519.961007,16,3853.616178
-12733.609605,18,3853.835631
-1953.871132,30,3854.068303
-10976.416958,20,3854.287426
-1988.380529,30,3854.519397
-1949.552678,30,3854.746026
-11777.763256,19,3854.758251
-14533.210367,16,3854.981209
-11802.531039,19,3854.99446
-13614.032071,17,3855.216108
-12694.903745,18,3855.441661
-2067.818006,30,3855.677578
-13620.562906,17,3855.690087
-10919.000195,20,3855.914127
-1967.506419,30,3856.143764
-12709.01542,18,3856.155274
-12713.167687,18,3856.380187
-1929.613461,30,3856.607344
-1996.774145,30,3856.82932
-12707.891428,18,3857.050915
-11773.752254,19,3857.063276
-13614.222459,17,3857.273482
-2006.425986,30,3857.523051
-2114.621012,30,3857.745848
-12699.131638,18,3857.757358
-2143.670037,30,3857.985349
-12696.901323,18,3858.201286
-2035.29219,30,3858.421895
-11811.842997,19,3858.640083
-11820.834688,19,3858.6531
-12667.850929,18,3858.871022
-1989.854026,30,3859.097034
-1986.474707,30,3859.325113
-2061.708008,30,3859.566338
-2049.065137,30,3859.793632
-2146.668313,30,3860.021447
-11756.273897,19,3860.244857
-1985.613001,30,3860.473444
-2135.248639,30,3860.701104
-1890.0963,30,3860.932106
-1872.754212,30,3861.159877
-1983.44923,30,3861.395203
-1772.314537,30,3861.61717
-1997.27096,30,3861.841182
-2020.443199,30,3862.068302
-1769.132698,30,3862.284154
-2110.398283,30,3862.506549
-1899.218008,30,3862.733842
-2062.217438,30,3862.956793
-1723.971695,30,3863.181217
-1805.123718,30,3863.407501
-1864.2873,30,3863.635725
-1890.382453,30,3863.856332
-1761.068704,30,3864.108377
-1919.51179,30,3864.334912
-1976.1577,30,3864.565771
-11764.444519,19,3864.57828
-14525.325241,16,3864.799299
-14510.413459,16,3864.810322
-12675.991275,18,3865.030274
-9960.790917,21,3865.25862
-11742.143528,19,3865.271635
-1987.691691,30,3865.5017
-1949.278992,30,3865.739087
-14503.693038,16,3865.959537
-2066.98052,30,3866.175006
-13577.763668,17,3866.186518
-11783.976036,19,3866.413527
-1910.806046,30,3866.646284
-12690.150382,18,3866.862676
-11767.52489,19,3866.87618
-2129.214697,30,3867.108829
-2005.053375,30,3867.334044
-2090.132758,30,3867.561379
-1971.629778,30,3867.779112
-1875.578564,30,3868.008878
-1938.925245,30,3868.23834
-1998.679504,30,3868.458773
-1954.017298,30,3868.696476
-1917.426562,30,3868.928978
-2025.742273,30,3869.157346
-12674.63157,18,3869.373227
-2046.596591,30,3869.597776
-1866.410862,30,3869.843428
-2151.420199,30,3870.066106
-1940.546249,30,3870.296171
-2156.442739,30,3870.523058
-11757.233225,19,3870.535568
-1981.440008,30,3870.794636
-2201.610893,30,3871.024456
-2299.120977,30,3871.253766
-2173.897384,30,3871.485113
-1988.389693,30,3871.708144
-1836.473064,30,3871.939517
-12673.678537,18,3872.155847
-2081.891705,30,3872.378776
-1892.496915,30,3872.601588
-2091.433971,30,3872.826428
-11769.661291,19,3873.052438
-2010.209966,30,3873.284616
-1842.339166,30,3873.512912
-1878.532161,30,3873.748284
-1834.705193,30,3873.980411
-2058.004767,30,3874.206438
-1812.215265,30,3874.439244
-1807.231164,30,3874.668774
-1858.886298,30,3874.893134
-1676.988136,30,3875.120089
-1628.887505,30,3875.347945
-1996.388347,30,3875.570334
-10835.625391,20,3875.584347
-1930.325044,30,3875.811356
-12672.740387,18,3876.039872
-1831.985128,30,3876.273999
-1984.217065,30,3876.497917
-2002.095079,30,3876.727404
-1886.076509,30,3876.962013
-11770.077904,19,3877.184677
-12747.349768,18,3877.197182
-11805.958964,19,3877.433517
-2174.985437,30,3877.669868
-10934.718817,20,3877.683679
-2044.825928,30,3877.907853
-9947.964172,21,3878.136422
-2044.956708,30,3878.365852
-1977.478142,30,3878.586565
-1987.219031,30,3878.819452
-10909.825488,20,3879.039558
-2084.961804,30,3879.270272
-2037.052319,30,3879.49232
-2258.155556,30,3879.718253
-10003.623844,21,3879.732259
-2208.584474,30,3879.959414
-2114.406703,30,3880.185253
-2038.655345,30,3880.420552
-11782.835602,19,3880.642903
-2254.71248,30,3880.866104
-2251.187091,30,3881.094532
-2154.671674,30,3881.325631
-13683.790219,17,3881.548335
-13691.38471,17,3881.559843
-13707.352122,17,3881.775809
-2290.177191,30,3882.005802
-12812.275769,18,3882.01834
-2223.380686,30,3882.247527
-12790.727831,18,3882.463336
-2200.497282,30,3882.68836
-10985.621112,20,3882.909801
-11892.151579,19,3882.923323
-2346.340978,30,3883.155486
-2290.229792,30,3883.379015
-11851.01354,19,3883.595981
-2215.897837,30,3883.819572
-2378.913423,30,3884.045043
-2124.798284,30,3884.281386
-2395.809067,30,3884.506384
-2299.306822,30,3884.728358
-2203.474956,30,3884.958205
-2327.36841,30,3885.181355
-2335.525132,30,3885.406196
-12778.050103,18,3885.625551
-2399.948733,30,3885.8604
-2284.591666,30,3886.08857
-2346.669515,30,3886.319378
-2340.761791,30,3886.54628
-2264.160347,30,3886.775528
-2216.25739,30,3886.999921
-2215.950754,30,3887.230266
-2247.702378,30,3887.466965
-2286.43465,30,3887.695861
-2172.545516,30,3887.923668
-2198.673897,30,3888.153714
-2196.366829,30,3888.384889
-2179.133163,30,3888.610489
-2182.547698,30,3888.837636
-2184.029123,30,3889.155079
-2252.692119,30,3889.383513
-2055.267472,30,3889.614143
-2031.591685,30,3889.840413
-2828.319128,30,3890.067102
-2605.397799,30,3890.322776
-2587.814248,30,3890.546252
-2502.778589,30,3890.775657
-2725.095909,30,3890.998198
-2668.59115,30,3891.226132
-2681.772927,30,3891.44556
-2613.236825,30,3891.669319
-2519.976205,30,3891.894007
-2479.839776,30,3892.123767
-2431.028098,30,3892.344924
-2469.118083,30,3892.571687
-2545.298975,30,3892.796584
-2319.249263,30,3893.030449
-2384.061321,30,3893.264288
-2217.62528,30,3893.49568
-2250.345818,30,3893.726576
-2206.31712,30,3893.960975
-2208.366794,30,3894.190892
-2448.324855,30,3894.425158
-2354.242489,30,3894.661212
-2252.048946,30,3894.890271
-2230.775482,30,3895.110308
-2210.682235,30,3895.342777
-2289.31032,30,3895.569507
-2454.068184,30,3895.797392
-2172.889774,30,3896.024565
-2110.954106,30,3896.261428
-2213.173823,30,3896.489467
-1984.125747,30,3896.716815
-2137.7826,30,3896.951082
-2249.460585,30,3897.265445
-2081.107139,30,3897.488542
-2022.852427,30,3897.714065
-2008.095684,30,3898.030542
-2119.03819,30,3898.256896
-2846.047908,30,3898.488255
-2812.011605,30,3898.706885
-2690.362045,30,3898.934951
-2611.240906,30,3899.161826
-2775.210961,30,3899.388175
-2622.274511,30,3899.607073
-2712.455496,30,3899.836818
-2689.979999,30,3900.062728
-2541.719916,30,3900.291794
-2695.264006,30,3900.512596
-2508.316452,30,3900.741331
-2680.175659,30,3900.966191
-2665.479438,30,3901.19697
-2644.163042,30,3901.416409
-2538.017923,30,3901.645885
-2496.556505,30,3901.874605
-2511.030037,30,3902.098123
-2240.080176,30,3902.330491
-2309.206176,30,3902.55606
-2374.265178,30,3902.776956
-2213.244071,30,3903.004188
-2166.61916,30,3903.245073
-2231.983199,30,3903.468397
-2270.137341,30,3903.691633
-2350.172054,30,3903.917728
-2483.518495,30,3904.137228
-2588.437283,30,3904.368743
-2342.304692,30,3904.594044
-2352.48444,30,3904.829005
-2599.978866,30,3905.056306
-2800.389496,30,3905.287476
-2671.02815,30,3905.51879
-2484.890863,30,3905.748191
-2619.641532,30,3905.969333
-2234.50287,30,3906.197508
-2631.847268,30,3906.430118
-2986.268054,30,3906.658148
-3120.760422,30,3906.887415
-2875.527026,30,3907.11484
-2964.976326,30,3907.340222
-2761.942277,30,3907.570611
-3175.939583,30,3907.805287
-3096.444932,30,3908.030895
-2628.741066,30,3908.259359
-3056.293278,30,3908.488114
-3061.648449,30,3908.718438
-2914.067806,30,3908.945912
-3123.141984,30,3909.163182
-2878.682523,30,3909.392958
-2797.266358,30,3909.621948
-2897.785447,30,3909.832174
-2675.237445,30,3910.057256
-2676.54843,30,3910.288368
-2580.984632,30,3910.521693
-12928.982503,18,3910.533709
-2564.480914,30,3910.765375
-2699.979603,30,3910.993931
-2761.014594,30,3911.222373
-2539.950472,30,3911.449497
-2446.304476,30,3911.671596
-2782.870492,30,3911.89316
-2668.535611,30,3912.119886
-13907.041315,17,3912.337434
-16641.096796,14,3912.347478
-17536.820119,13,3912.569222
-16657.753321,14,3912.578599
-16657.45358,14,3912.78793
-17501.270967,13,3912.796436
-16644.421145,14,3912.805945
-17541.661469,13,3913.015308
-16666.244154,14,3913.024381
-18410.42213,12,3913.240224
-16676.274091,14,3913.249229
-16639.142067,14,3913.461882
-16640.300736,14,3913.47239
-17533.457367,13,3913.691023
-16629.525062,14,3913.700537
-16638.433285,14,3913.913136
-17533.561065,13,3913.923229
-16668.090224,14,3913.931735
-17504.647018,13,3914.157074
-16606.955252,14,3914.167584
-17489.540883,13,3914.37929
-16633.189352,14,3914.388798
-16634.42744,14,3914.607852
-17500.069015,13,3914.617368
-17484.373082,13,3914.831684
-16634.323944,14,3914.841195
-16638.105813,14,3914.850783
-16633.505605,14,3915.067303
-18406.644214,12,3915.076519
-16656.065759,14,3915.290346
-15773.139538,15,3915.299379
-16608.449241,14,3915.521142
-16643.783517,14,3915.530179
-17501.53473,13,3915.748501
-16635.253098,14,3915.757734
-17506.219756,13,3915.996605
-16657.653671,14,3916.006115
-15780.09344,15,3916.226039
-16630.948498,14,3916.235545
-16646.346472,14,3916.245051
-16638.351948,14,3916.453541
-16618.835593,14,3916.462045
-15768.384057,15,3916.678516
-17475.367868,13,3916.686985
-15740.541258,15,3916.897928
-15759.034831,15,3916.908441
-16624.958131,14,3917.119682
-15750.629961,15,3917.130191
-16596.343058,14,3917.350587
-15739.209127,15,3917.361678
-15785.12176,15,3917.572028
-16634.852103,14,3917.582538
-14933.755672,16,3917.808218
-15766.25883,15,3917.817312
-15740.353793,15,3918.029808
-14891.163658,16,3918.041315
-14899.871237,16,3918.253499
-14901.638121,16,3918.26401
-16611.04135,14,3918.486434
-14057.675638,17,3918.496939
-15770.305563,15,3918.718832
-15698.665438,15,3918.728339
-15745.140324,15,3918.960258
-15732.38494,15,3918.969764
-15725.909029,15,3919.185156
-15755.03883,15,3919.194667
-14863.051404,16,3919.411344
-14046.689542,17,3919.626567
-15725.304819,15,3919.636623
-14861.442349,16,3919.854579
-15743.474384,15,3919.865088
-14037.583979,17,3920.082458
-14899.312793,16,3920.093472
-15750.581246,15,3920.308417
-14849.761057,16,3920.319543
-14013.93993,17,3920.545366
-14037.142288,17,3920.557394
-13996.378476,17,3920.78629
-14857.83818,16,3920.79731
-14878.883496,16,3921.009339
-15750.217601,15,3921.019444
-14846.285944,16,3921.241771
-13171.574606,18,3921.450455
-16594.732365,14,3921.460467
-13205.420918,18,3921.677448
-14003.106982,17,3921.689954
-13206.523554,18,3921.907207
-13158.987213,18,3921.918976
-14871.200917,16,3922.143673
-14862.96591,16,3922.153363
-15745.757648,15,3922.367998
-14010.610754,17,3922.588963
-12348.434089,19,3922.601469
-14029.674463,17,3922.815617
-14881.536186,16,3922.827129
-15749.806745,15,3923.043666
-12342.890063,19,3923.057403
-14831.679864,16,3923.281453
-13994.135218,17,3923.500712
-10671.544428,21,3923.515229
-13146.39859,18,3923.729599
-14830.546281,16,3923.740107
-13142.538254,18,3923.954391
-13971.624118,17,3924.170875
-14875.093129,16,3924.181384
-13171.772028,18,3924.401371
-10595.826827,21,3924.416394
-10664.560274,21,3924.6371
-13144.76235,18,3924.856993
-12386.906823,19,3924.869759
-10607.464913,21,3925.104678
-3195.94176,30,3925.333659
-12291.03492,19,3925.557665
-10607.916241,21,3925.571681
-3230.873653,30,3925.795258
-11445.969323,20,3926.010534
-3217.566447,30,3926.238804
-3122.59864,30,3926.464624
-10543.594613,21,3926.688708
-11434.9271,20,3926.702195
-13074.273253,18,3926.928541
-3220.763857,30,3927.158534
-13091.036533,18,3927.384668
-3094.065365,30,3927.619697
-3181.761944,30,3927.847777
-3192.854936,30,3928.074536
-3249.553144,30,3928.31096
-3115.44835,30,3928.543637
-3032.256748,30,3928.802169
-9618.012687,22,3928.818038
-12146.810556,19,3929.041507
-2791.987415,30,3929.271968
-2885.286245,30,3929.508593
-12129.212244,19,3929.726326
-2876.20103,30,3929.946088
-2908.200659,30,3930.179582
-13052.912176,18,3930.192089
-2904.234435,30,3930.41537
-12977.701933,18,3930.648036
-2960.984377,30,3930.870489
-11288.375354,20,3930.884005
-11253.047515,20,3931.114266
-2711.070004,30,3931.344886
-2876.197693,30,3931.573681
-2779.518585,30,3931.802312
-3071.714479,30,3932.033674
-2688.485727,30,3932.264545
-2681.716855,30,3932.491101
-2766.249922,30,3932.711388
-2773.524141,30,3932.943874
-2901.006394,30,3933.174742
-12129.972891,19,3933.394275
-2836.728526,30,3933.631397
-2735.469641,30,3933.85972
-3081.253503,30,3934.092247
-3051.817454,30,3934.317323
-2953.503392,30,3934.549048
-2842.740268,30,3934.785766
-3141.101488,30,3935.017976
-3043.155383,30,3935.240357
-3070.656374,30,3935.47522
-3109.063182,30,3935.703913
-2838.769301,30,3935.928318
-3108.288775,30,3936.155297
-2901.756519,30,3936.383147
-3069.990035,30,3936.604446
-2990.35794,30,3936.823936
-2744.317839,30,3937.059802
-3043.229123,30,3937.280303
-2874.71376,30,3937.506982
-2912.077852,30,3937.728381
-2874.808624,30,3937.958881
-12097.217348,19,3937.971892
-2816.871097,30,3938.198418
-2900.025987,30,3938.428628
-2762.4418,30,3938.658586
-11253.653578,20,3938.879011
-3086.746658,30,3939.114377
-12078.701524,19,3939.330965
-2912.910745,30,3939.567839
-2873.156475,30,3939.796381
-3019.885087,30,3940.02546
-3026.576573,30,3940.260794
-12060.939904,19,3940.273307
-12096.886714,19,3940.492601
-2912.08565,30,3940.721379
-2923.549568,30,3940.958406
-2890.846263,30,3941.189075
-11260.851723,20,3941.402635
-2883.849678,30,3941.65856
-2936.910528,30,3941.885484
-3076.29431,30,3942.113218
-12960.300231,18,3942.125238
-12168.034049,19,3942.351369
-13897.046737,17,3942.362699
-12194.816298,19,3942.590106
-12972.221112,18,3942.809876
-13009.923052,18,3942.821388
-12936.535677,18,3943.040268
-13001.564454,18,3943.052781
-13023.609065,18,3943.857283
-12135.150044,19,3944.082304
-13860.880606,17,3944.094313
-13039.080641,18,3944.308247
-2931.163024,30,3944.535272
-12111.239567,19,3944.548301
-2965.978548,30,3944.78636
-2906.225539,30,3945.018418
-2874.24399,30,3945.245399
-2931.608397,30,3945.477493
-2980.711645,30,3945.705464
-3000.275942,30,3945.926439
-2995.286338,30,3946.154552
-3034.757196,30,3946.375921
-2852.52093,30,3946.605392
-2885.907212,30,3946.824274
-2878.957882,30,3947.047564
-2863.474785,30,3947.284471
-2886.618935,30,3947.515691
-2882.269739,30,3947.745702
-2946.79833,30,3947.971165
-2994.942825,30,3948.202613
-3074.456135,30,3948.428511
-3072.492005,30,3948.654724
-3157.97481,30,3948.87858
-3032.866967,30,3949.105567
-2901.165991,30,3949.328745
-3034.856619,30,3949.557047
-3004.482523,30,3949.784807
-2827.251248,30,3950.008439
-2987.183271,30,3950.230416
-3060.361205,30,3950.461013
-2926.724361,30,3950.681889
-2885.616359,30,3950.901785
-12143.867125,19,3951.124933
-2947.925485,30,3951.356976
-2837.259408,30,3951.585638
-3008.474959,30,3951.815611
-3124.241993,30,3952.041866
-2980.610658,30,3952.258833
-2949.770439,30,3952.485851
-2727.340318,30,3952.714683
-2974.813776,30,3952.953136
-2939.577482,30,3953.183249
-2779.289581,30,3953.399063
-2886.787645,30,3953.620613
-2772.112378,30,3953.847019
-2918.386415,30,3954.082831
-2838.104713,30,3954.306523
-2883.827289,30,3954.52908
