#{"t_start": 1786032094.7954583, "env_id": "rendezvous-v1"}
r,l,t
-22132.893623,8,4247.718775
-22118.322206,8,4247.723778
-22103.927034,8,4247.72879
-22109.690554,8,4247.943242
-22113.782171,8,4247.948837
-21140.911084,9,4247.953836
-21115.409878,9,4248.169688
-22155.387054,8,4248.175193
-21116.494943,9,4248.181198
-23178.755654,7,4248.185699
-22189.850763,8,4248.402669
-22117.73324,8,4248.408727
-22126.940921,8,4248.413727
-21115.060456,9,4248.419234
-22139.119988,8,4248.635463
-22115.472642,8,4248.640973
-22116.36528,8,4248.64648
-21116.114235,9,4248.859985
-22140.139973,8,4248.865486
-22120.133573,8,4248.870491
-22112.716521,8,4248.875996
-22139.054769,8,4249.08707
-22138.856453,8,4249.093073
-21115.019151,9,4249.09958
-21133.712476,9,4249.312307
-21130.360003,9,4249.318822
-21138.238488,9,4249.323821
-21115.043717,9,4249.33033
-22132.317197,8,4249.54873
-22113.328057,8,4249.553921
-23155.047275,7,4249.560427
-22113.113516,8,4249.565932
-22131.226637,8,4249.784693
-21112.420686,9,4249.79073
-21127.095552,9,4249.797234
-23193.285116,7,4250.008616
-21115.098279,9,4250.014616
-22104.691067,8,4250.019122
-21111.423456,9,4250.025628
-21117.850324,9,4250.238954
-22110.256768,8,4250.243953
-21108.420351,9,4250.250962
-21118.105582,9,4250.467541
-22134.312248,8,4250.472541
-21114.46068,9,4250.478715
-21111.854218,9,4250.484717
-22113.911501,8,4250.706452
-21123.471325,9,4250.712451
-22125.701596,8,4250.717776
-22117.476441,8,4250.928029
-21117.571882,9,4250.934027
-21117.455238,9,4250.940538
-21115.163408,9,4250.94704
-22134.692915,8,4251.159663
-22138.289989,8,4251.165663
-22134.340988,8,4251.171169
-22105.198261,8,4251.400222
-22134.324871,8,4251.405724
-22107.193495,8,4251.411728
-22123.302636,8,4251.416756
-22126.567461,8,4251.633046
-22135.570062,8,4251.637553
-22111.738963,8,4251.643553
-22115.003002,8,4251.649606
-22137.137624,8,4251.872158
-22110.424923,8,4251.87767
-22129.029375,8,4251.882671
-21131.18576,9,4251.889181
-21114.389937,9,4252.103168
-21138.266427,9,4252.109676
-21112.03914,9,4252.115677
-21111.739568,9,4252.318114
-22136.379868,8,4252.324118
-21109.501219,9,4252.329628
-21111.542698,9,4252.539405
-21104.34593,9,4252.546656
-21113.110994,9,4252.552692
-21112.139764,9,4252.559199
-21140.425172,9,4252.778686
-22120.99458,8,4252.783686
-21109.12989,9,4252.790195
-22122.798466,8,4253.003499
-21107.032771,9,4253.010619
-21114.152056,9,4253.016119
-21108.415459,9,4253.023125
-22116.338234,8,4253.228751
-21122.960005,9,4253.234751
-21110.4992,9,4253.241266
-20119.782262,10,4253.464551
-22128.810638,8,4253.469057
-21120.028998,9,4253.476567
-22114.995022,8,4253.687454
-21109.308977,9,4253.693454
-21106.148298,9,4253.699962
-22127.924544,8,4253.705467
-21107.643397,9,4253.904314
-22103.060742,8,4253.909822
-21110.206849,9,4253.916323
-22112.455724,8,4254.134134
-21136.979978,9,4254.140646
-21108.903257,9,4254.147746
-22104.691265,8,4254.152746
-21123.730805,9,4254.368285
-21135.282456,9,4254.374794
-21110.347599,9,4254.380945
-22157.235613,8,4254.590354
-22104.892933,8,4254.595858
-22112.866926,8,4254.601864
-22108.537736,8,4254.607374
-22111.195331,8,4254.827846
-22108.425215,8,4254.833844
-22109.66668,8,4254.83835
-22109.515231,8,4254.844351
-21135.58062,9,4255.051659
-21103.314594,9,4255.058768
-22101.440838,8,4255.063766
-22104.275794,8,4255.278163
-22128.495103,8,4255.283162
-22131.883728,8,4255.288671
-22099.317027,8,4255.294672
-21110.615834,9,4255.503052
-22135.919653,8,4255.509562
-21107.87593,9,4255.516589
-22105.206566,8,4255.521588
-22122.512184,8,4255.736298
-22122.995966,8,4255.742303
-22115.885489,8,4255.747808
-22133.550288,8,4255.944218
-21111.864246,9,4255.950725
-21108.350902,9,4255.95723
-21111.57832,9,4255.962733
-21109.708994,9,4256.174787
-20090.093976,10,4256.182263
-20098.78066,10,4256.188768
-21186.318129,9,4256.404388
-19103.172607,11,4256.411898
-19103.830635,11,4256.418917
-20119.727713,10,4256.637162
-20102.610615,10,4256.644165
-20102.75657,10,4256.651675
-19102.839198,11,4256.859378
-20103.316674,10,4256.865882
-19102.650332,11,4257.08434
-19102.981493,11,4257.091848
-19102.619331,11,4257.099356
-19103.07397,11,4257.315514
-20102.697187,10,4257.321517
-20103.134896,10,4257.328027
-21116.163922,9,4257.539945
-19103.668667,11,4257.547957
-19103.12359,11,4257.554958
-20103.483763,10,4257.762175
-20103.693211,10,4257.768682
-20113.506233,10,4257.776187
-19102.753597,11,4257.989062
-19103.236247,11,4257.996565
-18103.291092,12,4258.004569
-20109.683415,10,4258.216101
-21103.291984,9,4258.223108
-20115.483697,10,4258.229614
-20102.60016,10,4258.440749
-20102.682471,10,4258.448254
-19103.817339,11,4258.454255
-18103.552391,12,4258.673442
-21102.601454,9,4258.679954
-20103.021999,10,4258.685954
-18103.616212,12,4258.899677
-19103.94916,11,4258.906179
-20104.113792,10,4259.123094
-20102.911101,10,4259.129605
-19103.704208,11,4259.13722
-21115.982849,9,4259.345954
-19103.31946,11,4259.353959
-20103.239175,10,4259.360679
-19102.759961,11,4259.579259
-20104.519908,10,4259.585763
-20102.872887,10,4259.59377
-20103.675368,10,4259.800651
-20115.732964,10,4259.807743
-19102.835855,11,4259.814743
-18103.23217,12,4260.027913
-19103.296671,11,4260.034914
-19103.772549,11,4260.042424
-19103.211998,11,4260.257956
-20116.975844,10,4260.264148
-19102.950087,11,4260.47427
-19103.390862,11,4260.481782
-20104.464556,10,4260.488287
-20115.948819,10,4260.702523
-21118.697589,9,4260.709031
-21106.561514,9,4260.715032
-20103.793361,10,4260.939783
-19102.678543,11,4260.947288
-20102.926196,10,4260.95429
-19102.488691,11,4261.171096
-19103.46743,11,4261.179605
-20111.21681,10,4261.186105
-17103.500726,13,4261.395783
-19114.557006,11,4261.402792
-20102.771838,10,4261.410084
-18102.752932,12,4261.623697
-18103.461576,12,4261.632207
-19103.66818,11,4261.848848
-18103.114111,12,4261.856861
-19103.598711,11,4261.864112
-20103.084735,10,4262.077173
-18103.369936,12,4262.084175
-19103.313671,11,4262.092685
-19103.130979,11,4262.305707
-19102.792805,11,4262.312771
-18103.458185,12,4262.533191
-18102.746252,12,4262.540708
-17103.25838,13,4262.550214
-20111.663526,10,4262.760847
-18114.849653,12,4262.76893
-18103.303996,12,4262.993745
-19109.911549,11,4263.001029
-16102.997123,14,4263.011042
-20102.854882,10,4263.221948
-20112.297038,10,4263.229084
-20114.437475,10,4263.235085
-20102.772138,10,4263.522896
-17102.863322,13,4263.531407
-20103.511386,10,4263.537912
-19102.603755,11,4263.757972
-18103.010188,12,4263.766988
-18103.020339,12,4263.983828
-17102.877236,13,4263.993064
-18103.003202,12,4264.001112
-18102.947206,12,4264.236753
-17103.115753,13,4264.245758
-19102.782384,11,4264.459387
-18102.655653,12,4264.467399
-19103.493377,11,4264.475906
-17102.454197,13,4264.692528
-18102.895975,12,4264.700038
-16102.617238,14,4264.924202
-18102.902631,12,4264.932404
-19103.50831,11,4265.146484
-16103.208373,14,4265.156213
-18112.970827,12,4265.164349
-18110.698741,12,4265.380842
-19103.137136,11,4265.387849
-18102.665305,12,4265.601135
-18102.958023,12,4265.608672
-18103.134541,12,4265.61718
-17103.366756,13,4265.837244
-19102.641539,11,4265.844242
-18102.766144,12,4266.059547
-18102.874971,12,4266.067554
-17102.713828,13,4266.076136
-17102.791474,13,4266.305833
-17103.177466,13,4266.314838
-18103.498834,12,4266.530832
-17102.504779,13,4266.53887
-17102.982353,13,4266.764156
-17103.125597,13,4266.772663
-17102.509986,13,4266.782167
-17103.16713,13,4267.002531
-15102.568484,15,4267.012541
-14102.937093,16,4267.232025
-17102.679604,13,4267.240529
-16102.693351,14,4267.455034
-19102.870401,11,4267.463053
-15102.789938,15,4267.680981
-17102.43673,13,4267.690026
-15102.835171,15,4267.905833
-16102.812814,14,4267.915841
-17103.262789,13,4267.924942
-18118.844872,12,4268.138881
-18113.606226,12,4268.147951
-16102.958694,14,4268.36296
-15102.567836,15,4268.372982
-18102.495703,12,4268.589157
-15102.648155,15,4268.598545
-17102.728423,13,4268.818385
-15102.485086,15,4268.828899
-16103.078406,14,4269.040968
-436.274865,30,4269.267876
-14102.855873,16,4269.279154
-17102.921729,13,4269.288663
-15102.758757,15,4269.498674
-15102.621478,15,4269.509182
-13105.569982,17,4269.719151
-440.197792,30,4269.948741
-18114.178577,12,4269.956241
-18114.429679,12,4270.18104
-11110.05953,19,4270.193548
-17102.827078,13,4270.409187
-18102.957264,12,4270.41747
-15102.497337,15,4270.633003
-14102.508246,16,4270.644511
-503.302476,30,4270.870228
-17116.000048,13,4271.088028
-13102.71796,17,4271.100151
-16111.00826,14,4271.317331
-14102.654897,16,4271.328844
-16104.486595,14,4271.537739
-11113.250317,19,4271.551251
-16102.914705,14,4271.768954
-15102.949001,15,4271.779316
-515.617286,30,4272.016227
-17113.722909,13,4272.220108
-528.995419,30,4272.444546
-13102.776188,17,4272.456553
-12102.792327,18,4272.681623
-13105.597013,17,4272.903093
-14102.705207,16,4272.913602
-500.251835,30,4273.144193
-554.700841,30,4273.37598
-519.39701,30,4273.603832
-17111.782611,13,4273.825313
-551.043067,30,4274.067783
-14102.674565,16,4274.078294
-15102.536098,15,4274.292941
-532.33416,30,4274.526444
-579.075859,30,4274.756122
-621.993617,30,4274.986912
-546.709366,30,4275.214289
-662.927852,30,4275.442341
-14102.527488,16,4275.453368
-613.964055,30,4275.682294
-587.732693,30,4275.916804
-505.293829,30,4276.148069
-698.56549,30,4276.379385
-575.040617,30,4276.604661
-743.066179,30,4276.829613
-441.195759,30,4277.072526
-549.57972,30,4277.291003
-562.970825,30,4277.517029
-497.457937,30,4277.751187
-538.409691,30,4277.976642
-803.72529,30,4278.200646
-527.001787,30,4278.432264
-550.280067,30,4278.651262
-13102.777259,17,4278.865134
-15102.596125,15,4278.875152
-467.952394,30,4279.102577
-419.118751,30,4279.326331
-9132.348706,21,4279.548476
-679.94917,30,4279.777651
-535.54487,30,4280.00696
-492.362752,30,4280.230956
-11125.684365,19,4280.452603
-589.970583,30,4280.68657
-765.025093,30,4280.914919
-10133.034198,20,4280.928505
-680.206632,30,4281.154881
-759.166106,30,4281.382244
-15102.519585,15,4281.611491
-763.243353,30,4281.847567
-932.845106,30,4282.072482
-619.119713,30,4282.308472
-627.357354,30,4282.532813
-967.63134,30,4282.756382
-743.611201,30,4282.987679
-534.476891,30,4283.213934
-818.801239,30,4283.443676
-578.947469,30,4283.671988
-12107.555188,18,4283.683726
-605.207265,30,4283.917053
-762.14328,30,4284.1408
-11108.63854,19,4284.368053
-743.637083,30,4284.592117
-427.920932,30,4284.81943
-596.329164,30,4285.044744
-403.674267,30,4285.270081
-729.78091,30,4285.501594
-557.945731,30,4285.73491
-925.619801,30,4285.974886
-9168.130003,21,4286.199358
-664.376526,30,4286.424748
-831.45611,30,4286.654283
-728.923256,30,4286.881296
-768.499714,30,4287.103547
-12118.112176,18,4287.116694
-502.012264,30,4287.349371
-648.374938,30,4287.581594
-852.410483,30,4287.805204
-697.609412,30,4288.040495
-833.588473,30,4288.270443
-816.233771,30,4288.501331
-812.180987,30,4288.723759
-779.019836,30,4288.952083
-448.76591,30,4289.177492
-534.396773,30,4289.411089
-762.410746,30,4289.631736
-829.104794,30,4289.88386
-524.490547,30,4290.10119
-722.753225,30,4290.362906
-9134.922018,21,4290.606681
-463.705164,30,4290.849881
-352.053827,30,4291.095596
-725.488444,30,4291.334285
-11120.34384,19,4291.565053
-9153.107808,21,4291.579768
-610.115694,30,4291.816749
-709.272212,30,4292.0616
-714.871301,30,4292.30396
-658.618563,30,4292.544662
-353.721133,30,4292.782812
-771.396906,30,4293.013096
-288.999889,30,4293.255707
-767.943453,30,4293.492023
-344.922191,30,4293.733282
-396.679216,30,4293.973629
-620.255885,30,4294.214917
-10112.254901,20,4294.44834
-409.041608,30,4294.685946
-16134.76049,14,4294.695452
-16114.916143,14,4294.923049
-199.652489,30,4295.156919
-446.637824,30,4295.393113
-349.888596,30,4295.628031
-14102.120733,16,4295.639545
-361.172362,30,4295.884032
-371.936343,30,4296.123095
-12098.049613,18,4296.348041
-15110.71768,15,4296.359241
-446.067246,30,4296.592187
-15122.460259,15,4296.807009
-516.43314,30,4297.045914
-15118.280428,15,4297.056733
-392.370511,30,4297.286431
-422.009539,30,4297.520299
-210.266345,30,4297.75332
-18151.601093,12,4297.975676
-504.809161,30,4298.217146
-342.261719,30,4298.486173
-564.030754,30,4298.727101
-11113.92825,19,4298.963961
-12105.848123,18,4298.978507
-464.557307,30,4299.22132
-12111.660254,18,4299.449283
-589.434885,30,4299.682967
-490.161006,30,4299.916851
-488.38391,30,4300.145363
-394.997798,30,4300.379955
-1022.463808,30,4300.61597
-1294.339054,30,4300.848895
-1108.199095,30,4301.087973
-1167.259043,30,4301.325032
-1070.296844,30,4301.579241
-1110.266811,30,4301.819115
-1201.008425,30,4302.057767
-1028.066782,30,4302.298286
-1101.217902,30,4302.540922
-795.440271,30,4302.779299
-910.88435,30,4303.022021
-595.210268,30,4303.287601
-601.733003,30,4303.525101
-897.782809,30,4303.763342
-567.858601,30,4303.992085
-564.392318,30,4304.226384
-794.21317,30,4304.463104
-400.967137,30,4304.708486
-699.577129,30,4304.949201
-763.886553,30,4305.190262
-493.100135,30,4305.425521
-192.508663,30,4305.656966
-638.715177,30,4305.888543
-388.384339,30,4306.119696
-808.266553,30,4306.350341
-820.17933,30,4306.587421
-801.032377,30,4306.82467
-554.734327,30,4307.057445
-463.515797,30,4307.304797
-825.158658,30,4307.617566
-997.460455,30,4307.854321
-694.698316,30,4308.083116
-442.966031,30,4308.315812
-463.811114,30,4308.574171
-542.363668,30,4308.849196
-549.679495,30,4309.126182
-250.916891,30,4309.404679
-314.531959,30,4309.681605
-270.078238,30,4309.927389
-498.452004,30,4310.158138
-336.047876,30,4310.388375
-561.869607,30,4310.621858
-448.847319,30,4310.857312
-582.907845,30,4311.095821
-380.995604,30,4311.327815
-284.168659,30,4311.570767
-336.529689,30,4311.814533
-182.76761,30,4312.050172
-207.300607,30,4312.288495
-214.087449,30,4312.528904
-157.34566,30,4312.759841
-186.113357,30,4312.999945
-118.824854,30,4313.237605
-136.713772,30,4314.442153
-239.904531,30,4314.667598
-149.741498,30,4314.910636
-158.836202,30,4315.145666
-127.843295,30,4315.383504
-117.565436,30,4315.614516
-15120.594062,15,4315.625023
-123.218834,30,4315.853398
-135.662081,30,4316.081693
-125.139061,30,4316.314393
-123.303438,30,4316.54129
-10121.41159,20,4316.769621
-130.715578,30,4317.00133
-12117.336666,18,4317.012835
-126.642363,30,4317.238689
-127.565975,30,4317.46893
-121.00399,30,4317.697658
-12118.647231,18,4317.946431
-11120.476914,19,4318.171405
-131.051023,30,4318.398628
-11115.680127,19,4318.411136
-143.958433,30,4318.645841
-10118.860133,20,4318.868527
-11119.308806,19,4319.093744
-124.316771,30,4319.32984
-148.086013,30,4319.560586
-175.801014,30,4319.790191
-132.489845,30,4320.032377
-141.024576,30,4320.292105
-17112.657391,13,4320.301616
-14125.113722,16,4320.533226
-15110.356197,15,4320.544739
-15110.544889,15,4320.776253
-14108.04595,16,4320.788265
-15108.823198,15,4321.013923
-16119.335452,14,4321.023437
-15108.05255,15,4321.249873
-12104.940856,18,4321.26238
-17105.158054,13,4321.47997
-16116.485184,14,4321.489476
-15111.403185,15,4321.712474
-15106.709144,15,4321.722984
-16100.827459,14,4321.941615
-14124.626178,16,4321.9519
-15116.827021,15,4322.169862
-12110.454399,18,4322.182368
-14113.504396,16,4322.40483
-16113.318177,14,4322.413808
-15123.835495,15,4322.634104
-13112.23119,17,4322.645614
-13113.813372,17,4322.867517
-16112.085294,14,4322.876023
-14107.635912,16,4323.099163
-11099.590511,19,4323.111675
-17125.948354,13,4323.331165
-132.254794,30,4323.610289
-12118.036666,18,4323.864674
-15111.288396,15,4323.875821
-13119.889782,17,4324.106704
-15109.805361,15,4324.116716
-13116.924459,17,4324.33758
-12115.857859,18,4324.351093
-10113.391249,20,4324.600786
-16109.81452,14,4324.610299
-14116.166011,16,4324.830149
-125.056074,30,4325.059745
-11125.760505,19,4325.292421
-13119.816853,17,4325.306933
-13111.481964,17,4325.582748
-14109.116332,16,4325.594261
-14113.078495,16,4325.82941
-12118.031512,18,4325.843922
-12101.474961,18,4326.103331
-16100.873963,14,4326.112841
-103.828257,30,4326.3547
-128.574426,30,4326.58913
-17120.533125,13,4326.812165
-109.937947,30,4327.060698
-13113.842803,17,4327.073716
-12116.153719,18,4327.296179
-116.605627,30,4327.528959
-15114.717378,15,4327.764862
-124.994377,30,4328.005092
-11122.976708,19,4328.019113
-11104.782294,19,4328.250393
-15108.891763,15,4328.260909
-11106.092327,19,4328.489552
-11119.980537,19,4328.716067
-15109.509022,15,4328.727144
-123.427098,30,4328.966112
-14107.872711,16,4329.193967
-152.7816,30,4329.429143
-119.183309,30,4329.656384
-127.988244,30,4329.887037
-136.932121,30,4330.114128
-124.570347,30,4330.340062
-124.897292,30,4330.583579
-156.126645,30,4330.826302
-143.317597,30,4331.058616
-12116.674792,18,4331.071128
-13108.004939,17,4331.323865
-169.820898,30,4331.559535
-15120.574542,15,4331.570045
-134.49024,30,4331.803035
-140.350182,30,4332.069858
-133.973271,30,4332.317178
-141.316052,30,4332.577214
-179.031388,30,4332.830343
-14120.616634,16,4333.056392
-135.838943,30,4333.301258
-12112.357634,18,4333.312764
-134.815036,30,4333.554904
-135.388986,30,4333.835002
-147.052129,30,4334.088032
-266.350759,30,4334.317197
-158.719996,30,4334.543161
-11111.668979,19,4334.764883
-148.538278,30,4334.996715
-146.543953,30,4335.231307
-159.97307,30,4335.465535
-12118.839877,18,4335.68468
-119.388775,30,4335.914952
-190.713808,30,4336.142904
-192.543215,30,4336.372361
-121.161808,30,4336.601492
-191.899746,30,4336.829709
-256.566846,30,4337.079021
-322.139859,30,4337.304213
-188.315499,30,4337.53181
-11106.776475,19,4337.545321
-254.42154,30,4337.777012
-232.864282,30,4338.003483
-204.91912,30,4338.236068
-184.715521,30,4338.463102
-255.851455,30,4338.689208
-208.053859,30,4338.917017
-431.006616,30,4339.14851
-494.717482,30,4339.37134
-392.376628,30,4339.603717
-543.980637,30,4339.835202
-409.016379,30,4340.064319
-420.334009,30,4340.295332
-490.952796,30,4340.521376
-692.128988,30,4340.746387
-640.476725,30,4340.971537
-515.684668,30,4341.198203
-517.997402,30,4341.430216
-208.513363,30,4341.665175
-11106.699239,19,4341.892788
-12114.098549,18,4341.905807
-15106.720058,15,4342.122498
-14101.289427,16,4342.346577
-13101.603002,17,4342.359596
-14105.689612,16,4342.587124
-12100.814153,18,4342.600795
-231.753467,30,4342.839601
-248.127596,30,4343.071822
-13117.60721,17,4343.29226
-238.21262,30,4343.525127
-12107.712446,18,4343.538138
-233.479397,30,4343.76853
-256.95866,30,4343.998302
-286.605134,30,4344.231211
-220.969165,30,4344.497265
-10104.040591,20,4344.726812
-227.826075,30,4344.962976
-324.319429,30,4345.206978
-318.405733,30,4345.437357
-237.973039,30,4345.674785
-331.120139,30,4345.910403
-249.299361,30,4346.146842
-11110.262037,19,4346.371863
-309.907772,30,4346.600224
-280.531667,30,4346.8344
-261.705935,30,4347.066794
-240.422902,30,4347.295285
-293.57884,30,4347.527252
-278.732446,30,4347.761425
-203.101811,30,4347.991573
-379.094126,30,4348.218707
-270.802393,30,4348.442172
-248.950096,30,4348.667071
-13107.499247,17,4348.678579
-256.133719,30,4348.908735
-284.706682,30,4349.140593
-423.68688,30,4349.370616
-332.906696,30,4349.603536
-460.429023,30,4349.83192
-341.506272,30,4350.05738
-440.242536,30,4350.280704
-395.531268,30,4350.512893
-173.243669,30,4350.744968
-410.845591,30,4350.978358
-151.695944,30,4351.208475
-325.086566,30,4351.444786
-171.567256,30,4351.677696
-190.961983,30,4351.910449
-193.79015,30,4352.1422
-187.182024,30,4352.373763
-230.055822,30,4352.602653
-364.438696,30,4352.833661
-223.170134,30,4353.062877
-11114.615441,19,4353.290069
-187.828273,30,4353.524622
-167.756594,30,4353.755552
-161.195714,30,4353.986487
-12112.008329,18,4353.999154
-155.132835,30,4354.226071
-11107.839089,19,4354.446764
-12107.610987,18,4354.673218
-178.41601,30,4354.902062
-228.627628,30,4355.128695
-12110.272126,18,4355.140717
-189.421835,30,4355.371261
-246.43639,30,4355.607042
-180.410593,30,4355.835938
-12109.521148,18,4356.065544
-268.524272,30,4356.295698
-177.273043,30,4356.527719
-273.192952,30,4356.762042
-266.444798,30,4356.996052
-295.960613,30,4357.244999
-194.378495,30,4357.473867
-230.80731,30,4357.703767
-212.803528,30,4357.932266
-309.111951,30,4358.225931
-11105.695834,19,4358.447911
-229.915881,30,4358.675838
-349.687039,30,4358.902806
-171.211562,30,4359.130161
-178.208364,30,4359.348857
-13105.34562,17,4359.359872
-170.663889,30,4359.589608
-265.756264,30,4359.817591
-12109.736512,18,4360.039278
-175.874897,30,4360.264571
-9105.918444,21,4360.279084
-209.980274,30,4360.50611
-201.591118,30,4360.733012
-13109.112995,17,4360.956866
-187.798938,30,4361.186343
-11111.221674,19,4361.411481
-211.667069,30,4361.637468
-180.337653,30,4361.870423
-219.799826,30,4362.099945
-178.094242,30,4362.337093
-182.155485,30,4362.565241
-191.480919,30,4362.79256
-166.002057,30,4363.026853
-193.577194,30,4363.255132
-13121.709294,17,4363.266201
-12104.073427,18,4363.491966
-14109.999975,16,4363.503403
-10116.191716,20,4363.722134
-11114.373495,19,4363.938793
-13108.041707,17,4363.950869
-15107.068126,15,4364.169849
-13110.757296,17,4364.181362
-11112.405458,19,4364.407475
-13116.382291,17,4364.418983
-10108.234658,20,4364.645722
-14110.405771,16,4364.861387
-200.644681,30,4365.090084
-11121.934714,19,4365.103127
-189.604207,30,4365.331158
-215.088235,30,4365.560148
-204.541422,30,4365.785823
-277.462166,30,4366.016399
-11111.710223,19,4366.23546
-200.991378,30,4366.459245
-193.273733,30,4366.687803
-12108.477679,18,4366.903177
-304.7306,30,4367.1322
-239.195494,30,4367.35745
-13110.508024,17,4367.367956
-191.200681,30,4367.595943
-14118.436221,16,4367.818948
-11110.630659,19,4367.833319
-189.884394,30,4368.066424
-14116.049546,16,4368.291466
-222.912121,30,4368.521036
-202.047559,30,4368.758263
-214.824807,30,4368.992459
-362.06468,30,4369.229325
-239.934981,30,4369.463492
-567.962176,30,4369.699121
-780.128748,30,4369.937187
-507.56439,30,4370.173985
-710.288506,30,4370.404452
-721.71642,30,4370.663234
-475.335315,30,4370.891155
-498.803309,30,4371.130392
-281.64336,30,4371.359208
-12125.282575,18,4371.372725
-289.763122,30,4371.603428
-405.903101,30,4371.834673
-9149.847278,21,4372.059457
-420.657688,30,4372.293557
-14114.437648,16,4372.515598
-15115.184749,15,4372.525106
-472.1364,30,4372.75662
-16118.966425,14,4372.983223
-14119.150339,16,4372.994601
-12118.528343,18,4373.222149
-12111.183316,18,4373.235193
-13114.893214,17,4373.46024
-194.238621,30,4373.68963
-436.680245,30,4373.922249
-11140.117326,19,4374.153851
-12121.538811,18,4374.166364
-256.162625,30,4374.397463
-14115.836279,16,4374.615399
-418.89861,30,4374.841299
-348.43674,30,4375.072301
-332.271819,30,4375.313399
-435.488198,30,4375.569307
-12112.74993,18,4375.583131
-614.859128,30,4375.83658
-338.647024,30,4376.070696
-570.64233,30,4376.305418
-517.273492,30,4376.534273
-14150.613241,16,4376.752179
-593.539169,30,4376.981689
-431.255878,30,4377.209309
-14113.74528,16,4377.221537
-516.447088,30,4377.449606
-12177.061618,18,4377.673302
-12188.947824,18,4377.898153
-15113.383836,15,4377.907659
-11184.205345,19,4378.132759
-13133.674214,17,4378.144264
-712.698656,30,4378.370632
-448.039281,30,4378.627325
-709.16956,30,4378.892633
-414.256863,30,4379.127006
-430.130717,30,4379.360384
-245.39544,30,4379.598653
-253.483013,30,4379.826557
-12115.292404,18,4380.064445
-334.630666,30,4380.309596
-290.030134,30,4380.57874
-12113.359254,18,4380.592916
-13109.418281,17,4380.834587
-391.687521,30,4381.070618
-11110.438886,19,4381.298299
-14116.867183,16,4381.309314
-453.086491,30,4381.540318
-509.475514,30,4381.77293
-537.913243,30,4382.01616
-344.765067,30,4382.247551
-319.258448,30,4382.476102
-190.493115,30,4382.706258
-263.821762,30,4382.941023
-165.211885,30,4383.176525
-11119.945328,19,4383.401608
-305.438122,30,4383.643874
-184.785265,30,4383.908043
-271.098592,30,4384.139558
-200.344051,30,4384.378422
-207.866538,30,4384.620271
-202.313587,30,4384.847042
-13168.134312,17,4384.858552
-235.280767,30,4385.089741
-194.699997,30,4385.320454
-226.298939,30,4385.554431
-270.862788,30,4385.78471
-12176.357587,18,4386.006451
-15151.578666,15,4386.015963
-14149.14812,16,4386.232938
-224.480244,30,4386.458175
-265.080649,30,4386.691721
-278.939554,30,4386.921833
-13162.770661,17,4387.151825
-12157.719014,18,4387.163889
-14150.972142,16,4387.392052
-12155.831725,18,4387.405559
-272.790069,30,4387.641231
-253.407482,30,4387.883079
-10162.868948,20,4388.118002
-13165.606097,17,4388.345927
-10184.395831,20,4388.359941
-319.266571,30,4388.596853
-290.027139,30,4388.833798
-13144.405193,17,4389.064001
-269.30061,30,4389.302547
-258.955461,30,4389.54379
-10173.147756,20,4389.558026
-313.462348,30,4389.792216
-282.659036,30,4390.030189
-296.564776,30,4390.266901
-264.651967,30,4390.505665
-13148.877143,17,4390.737575
-217.115662,30,4390.969914
-14159.102785,16,4391.200001
-11208.717391,19,4391.213685
-14137.700833,16,4391.437544
-11177.735632,19,4391.450557
-276.668625,30,4391.690085
-14157.340106,16,4391.912153
-12163.392885,18,4391.924657
-13169.521763,17,4392.141744
-10251.257588,20,4392.37549
-14116.322407,16,4392.387
-10224.224143,20,4392.618862
-9216.421637,21,4392.849855
-12215.422474,18,4392.862384
-11227.86333,19,4393.08913
-13150.72593,17,4393.102144
-239.332569,30,4393.336141
-264.852843,30,4393.573851
-12178.322164,18,4393.800519
-12205.099287,18,4394.028501
-11197.702185,19,4394.040641
-11216.358601,19,4394.261023
-304.293327,30,4394.489807
-9196.324096,21,4394.711135
-10179.782052,20,4394.724642
-416.12316,30,4394.963052
-445.394763,30,4395.215391
-271.59872,30,4395.51888
-329.750067,30,4395.777199
-12165.0533,18,4396.01996
-14153.369221,16,4396.031913
-234.41465,30,4396.278239
-407.370317,30,4396.520542
-453.501814,30,4396.762682
-576.466575,30,4397.007524
-1118.641696,30,4397.244201
-1321.781168,30,4397.491286
-1134.147502,30,4397.720836
-910.511129,30,4397.95858
-1185.911718,30,4398.192481
-872.582478,30,4398.455696
-1047.156798,30,4398.709106
-884.98334,30,4398.947327
-886.406579,30,4399.217595
-896.349679,30,4399.460213
-453.486253,30,4399.750875
-827.637202,30,4400.013032
-430.97465,30,4400.256517
-581.143157,30,4400.498029
-449.09151,30,4400.773369
-455.731594,30,4401.010644
-636.058505,30,4401.252066
-725.896313,30,4401.516168
-1239.790349,30,4401.763645
-1018.129083,30,4402.029012
-1297.144624,30,4402.27349
-935.7599,30,4402.511473
-945.827913,30,4402.743785
-949.753722,30,4402.986548
-663.572402,30,4403.228196
-959.439045,30,4403.463989
-547.904562,30,4403.705523
-564.871096,30,4403.945617
-632.688886,30,4404.190431
-582.771063,30,4404.422888
-408.026924,30,4404.664435
-568.856409,30,4404.892857
-523.141643,30,4405.125213
-409.580404,30,4405.354155
-451.894644,30,4405.58601
-466.475487,30,4405.822028
-338.899918,30,4406.051748
-364.315509,30,4406.280302
-217.782549,30,4406.515729
-250.174114,30,4406.746989
-238.073183,30,4406.986674
